,history,predict
1339_2016-05-02_2_6,15.0,12.572456
1339_2016-05-02_3_6,11.0,11.0278845
1339_2016-05-02_4_6,11.0,9.457878
1339_2016-05-02_5_6,7.0,8.184107
1339_2016-05-02_6_6,6.0,8.993662
1339_2016-05-02_7_6,12.0,8.446831
1339_2016-05-02_8_6,8.0,10.0763855
1339_2016-05-02_9_6,8.0,9.690071
1339_2016-05-02_10_6,9.0,11.640299
1339_2016-05-02_11_6,14.0,14.905139
1339_2016-05-02_12_6,11.0,11.805131
1339_2016-05-02_13_6,8.0,12.797132
1339_2016-05-02_14_6,7.0,10.84219
1339_2016-05-02_15_6,12.0,9.970724
1339_2016-05-02_16_6,7.0,12.454111
1339_2016-05-02_17_6,9.0,9.655032
1339_2016-05-02_18_6,11.0,7.497603
1339_2016-05-02_19_6,10.0,4.622201
1339_2016-05-02_20_6,2.0,2.6625922
1339_2016-05-02_21_6,1.0,2.0291815
1339_2016-05-02_22_6,3.0,1.9574485
1339_2016-05-02_23_6,2.0,2.977047
1339_2016-05-03_0_6,5.0,6.1751623
1339_2016-05-03_1_6,17.0,12.671324
1339_2016-05-03_2_6,21.0,14.035081
1339_2016-05-03_3_6,13.0,11.734111
1339_2016-05-03_4_6,7.0,8.68966
1339_2016-05-03_5_6,12.0,8.679875
1339_2016-05-03_6_6,13.0,8.946617
1339_2016-05-03_7_6,6.0,9.387457
1339_2016-05-03_8_6,11.0,9.530799
1339_2016-05-03_9_6,12.0,7.6748495
1339_2016-05-03_10_6,11.0,10.572408
1339_2016-05-03_11_6,15.0,15.052028
1339_2016-05-03_12_6,15.0,13.844767
1339_2016-05-03_13_6,6.0,12.15343
1339_2016-05-03_14_6,7.0,10.587221
1339_2016-05-03_15_6,11.0,11.231593
1339_2016-05-03_16_6,12.0,11.844452
1339_2016-05-03_17_6,9.0,10.996862
1339_2016-05-03_18_6,5.0,7.8531094
1339_2016-05-03_19_6,10.0,6.9570794
1339_2016-05-03_20_6,5.0,2.9824998
1339_2016-05-03_21_6,2.0,2.1291206
1339_2016-05-03_22_6,0.0,2.512082
1339_2016-05-03_23_6,6.0,3.0413873
1339_2016-05-04_0_6,4.0,6.627766
1339_2016-05-04_1_6,17.0,15.515654
1339_2016-05-04_2_6,17.0,15.565909
1339_2016-05-04_3_6,12.0,11.022049
1339_2016-05-04_4_6,10.0,7.9924808
1339_2016-05-04_5_6,8.0,9.351553
1339_2016-05-04_6_6,8.0,9.352873
1339_2016-05-04_7_6,6.0,9.590663
1339_2016-05-04_8_6,6.0,9.699107
1339_2016-05-04_9_6,13.0,9.037889
1339_2016-05-04_10_6,14.0,10.520712
1339_2016-05-04_11_6,12.0,14.127929
1339_2016-05-04_12_6,13.0,11.397498
1339_2016-05-04_13_6,8.0,11.341694
1339_2016-05-04_14_6,3.0,11.0554495
1339_2016-05-04_15_6,15.0,11.939639
1339_2016-05-04_16_6,27.0,13.695227
1339_2016-05-04_17_6,12.0,10.998227
1339_2016-05-04_18_6,6.0,9.271607
1339_2016-05-04_19_6,7.0,6.8141584
1339_2016-05-04_20_6,3.0,3.6515152
1339_2016-05-04_21_6,1.0,1.8115257
1339_2016-05-04_22_6,0.0,2.91679
1339_2016-05-04_23_6,1.0,4.8886604
1339_2016-05-05_0_6,3.0,6.4247
1339_2016-05-05_1_6,10.0,14.392633
1339_2016-05-05_2_6,13.0,14.986004
1339_2016-05-05_3_6,22.0,11.310193
1339_2016-05-05_4_6,9.0,9.142889
1339_2016-05-05_5_6,9.0,8.152472
1339_2016-05-05_6_6,13.0,9.229636
1339_2016-05-05_7_6,13.0,9.024894
1339_2016-05-05_8_6,16.0,9.53047
1339_2016-05-05_9_6,11.0,9.947361
1339_2016-05-05_10_6,10.0,11.21101
1339_2016-05-05_11_6,19.0,14.94501
1339_2016-05-05_12_6,11.0,14.284239
1339_2016-05-05_13_6,11.0,12.925701
1339_2016-05-05_14_6,9.0,12.815177
1339_2016-05-05_15_6,9.0,13.436409
1339_2016-05-05_16_6,10.0,15.205073
1339_2016-05-05_17_6,11.0,13.503863
1339_2016-05-05_18_6,15.0,10.410129
1339_2016-05-05_19_6,7.0,8.181243
1339_2016-05-05_20_6,3.0,5.602959
1339_2016-05-05_21_6,4.0,3.3605354
1339_2016-05-05_22_6,2.0,2.4551558
1339_2016-05-05_23_6,5.0,3.7004755
1339_2016-05-06_0_6,6.0,6.694428
1339_2016-05-06_1_6,19.0,14.098611
1339_2016-05-06_2_6,22.0,14.465956
1339_2016-05-06_3_6,16.0,12.648343
1339_2016-05-06_4_6,14.0,8.862275
1339_2016-05-06_5_6,11.0,8.831912
1339_2016-05-06_6_6,13.0,9.545468
1339_2016-05-06_7_6,14.0,11.429695
1339_2016-05-06_8_6,6.0,10.381532
1339_2016-05-06_9_6,17.0,11.43031
1339_2016-05-06_10_6,12.0,11.954732
1339_2016-05-06_11_6,24.0,18.107168
1339_2016-05-06_12_6,17.0,17.729929
1339_2016-05-06_13_6,16.0,15.262295
1339_2016-05-06_14_6,15.0,13.269225
1339_2016-05-06_15_6,10.0,14.1513605
1339_2016-05-06_16_6,15.0,17.483892
1339_2016-05-06_17_6,28.0,16.043724
1339_2016-05-06_18_6,18.0,16.900345
1339_2016-05-06_19_6,12.0,13.680751
1339_2016-05-06_20_6,9.0,10.137706
1339_2016-05-06_21_6,5.0,7.955279
1339_2016-05-06_22_6,10.0,6.13115
1339_2016-05-06_23_6,2.0,5.0393624
1339_2016-05-07_0_6,6.0,6.699332
1339_2016-05-07_1_6,12.0,7.770042
1339_2016-05-07_2_6,12.0,10.932021
1339_2016-05-07_3_6,16.0,12.7505245
1339_2016-05-07_4_6,21.0,11.910595
1339_2016-05-07_5_6,16.0,11.233932
1339_2016-05-07_6_6,14.0,12.891367
1339_2016-05-07_7_6,16.0,12.5995245
1339_2016-05-07_8_6,13.0,12.631389
1339_2016-05-07_9_6,6.0,11.988679
1339_2016-05-07_10_6,11.0,12.714532
1339_2016-05-07_11_6,20.0,15.323278
1339_2016-05-07_12_6,19.0,16.253445
1339_2016-05-07_13_6,14.0,16.199848
1339_2016-05-07_14_6,14.0,15.319037
1339_2016-05-07_15_6,19.0,14.110803
1339_2016-05-07_16_6,21.0,15.708947
1339_2016-05-07_17_6,20.0,16.400007
1339_2016-05-07_18_6,19.0,17.260105
1339_2016-05-07_19_6,15.0,15.493123
1339_2016-05-07_20_6,15.0,11.370154
1339_2016-05-07_21_6,10.0,10.343734
1339_2016-05-07_22_6,7.0,8.184439
1339_2016-05-07_23_6,7.0,5.5435004
1339_2016-05-08_0_6,7.0,6.771025
1339_2016-05-08_1_6,9.0,7.8548007
1339_2016-05-08_2_6,7.0,10.4949665
1339_2016-05-08_3_6,7.0,13.97677
1339_2016-05-08_4_6,8.0,13.914713
1339_2016-05-08_5_6,12.0,13.386489
1339_2016-05-08_6_6,15.0,14.352978
1339_2016-05-08_7_6,18.0,13.623131
1339_2016-05-08_8_6,13.0,14.810368
1339_2016-05-08_9_6,14.0,13.969721
1339_2016-05-08_10_6,13.0,14.462826
1339_2016-05-08_11_6,19.0,17.243336
1339_2016-05-08_12_6,18.0,15.08422
1339_2016-05-08_13_6,16.0,16.708948
1339_2016-05-08_14_6,19.0,15.631854
1339_2016-05-08_15_6,19.0,16.152088
1339_2016-05-08_16_6,18.0,14.259623
1339_2016-05-08_17_6,9.0,11.013981
1339_2016-05-08_18_6,9.0,10.106644
1339_2016-05-08_19_6,6.0,6.1356883
1339_2016-05-08_20_6,2.0,4.606016
1339_2016-05-08_21_6,2.0,3.2333436
1339_2016-05-08_22_6,2.0,3.450564
1339_2016-05-08_23_6,0.0,5.1506076
1339_2016-05-09_0_6,12.0,8.543139
1339_2016-05-09_1_6,13.0,13.100086
1339_2016-05-09_2_6,15.0,14.448957
1339_2016-05-09_3_6,15.0,11.483726
1339_2016-05-09_4_6,13.0,10.334024
1339_2016-05-09_5_6,9.0,8.907794
1339_2016-05-09_6_6,7.0,10.027614
1339_2016-05-09_7_6,13.0,10.000202
1339_2016-05-09_8_6,8.0,9.645607
1339_2016-05-09_9_6,11.0,10.556954
1339_2016-05-09_10_6,10.0,12.490699
1339_2016-05-09_11_6,11.0,17.656565
1339_2016-05-09_12_6,20.0,13.152819
1339_2016-05-09_13_6,11.0,12.974758
1339_2016-05-09_14_6,13.0,11.023208
1339_2016-05-09_15_6,7.0,12.902379
1339_2016-05-09_16_6,9.0,13.194546
1339_2016-05-09_17_6,8.0,9.712117
1339_2016-05-09_18_6,8.0,9.338662
1339_2016-05-09_19_6,7.0,5.58358
1339_2016-05-09_20_6,2.0,2.770712
1339_2016-05-09_21_6,2.0,1.7935958
1339_2016-05-09_22_6,2.0,2.5074012
1339_2016-05-09_23_6,4.0,3.5473177
1339_2016-05-10_0_6,9.0,6.8871684
1339_2016-05-10_1_6,12.0,14.017104
1339_2016-05-10_2_6,19.0,15.35907
1339_2016-05-10_3_6,17.0,12.646833
1339_2016-05-10_4_6,10.0,9.725726
1339_2016-05-10_5_6,5.0,10.249046
1339_2016-05-10_6_6,11.0,10.224828
1339_2016-05-10_7_6,7.0,10.066543
1339_2016-05-10_8_6,13.0,9.47971
1339_2016-05-10_9_6,6.0,9.313982
1339_2016-05-10_10_6,11.0,10.7387705
1339_2016-05-10_11_6,14.0,15.302171
1339_2016-05-10_12_6,12.0,14.620016
1339_2016-05-10_13_6,7.0,11.354074
1339_2016-05-10_14_6,5.0,10.454344
1339_2016-05-10_15_6,10.0,11.324455
1339_2016-05-10_16_6,6.0,11.760186
1339_2016-05-10_17_6,10.0,10.643313
1339_2016-05-10_18_6,7.0,7.9022117
1339_2016-05-10_19_6,3.0,6.4779453
1339_2016-05-10_20_6,2.0,2.9889157
1339_2016-05-10_21_6,1.0,2.0473447
1339_2016-05-10_22_6,1.0,1.8718575
1339_2016-05-10_23_6,2.0,3.3890445
1339_2016-05-11_0_6,7.0,6.335901
1339_2016-05-11_1_6,13.0,14.830172
1339_2016-05-11_2_6,17.0,15.382398
1339_2016-05-11_3_6,14.0,11.489708
1339_2016-05-11_4_6,8.0,8.258633
1339_2016-05-11_5_6,9.0,8.394968
1339_2016-05-11_6_6,6.0,8.82401
1339_2016-05-11_7_6,9.0,9.149016
1339_2016-05-11_8_6,14.0,9.376431
1339_2016-05-11_9_6,7.0,9.019326
1339_2016-05-11_10_6,7.0,10.333044
1339_2016-05-11_11_6,12.0,13.754771
1339_2016-05-11_12_6,10.0,12.229539
1339_2016-05-11_13_6,8.0,10.227681
1339_2016-05-11_14_6,12.0,10.25104
1339_2016-05-11_15_6,15.0,12.023378
1339_2016-05-11_16_6,7.0,14.177794
1339_2016-05-11_17_6,19.0,10.302828
1339_2016-05-11_18_6,8.0,8.67171
1339_2016-05-11_19_6,9.0,5.9734883
1339_2016-05-11_20_6,4.0,2.299302
1339_2016-05-11_21_6,4.0,1.7127362
1339_2016-05-11_22_6,4.0,1.8205441
1339_2016-05-11_23_6,5.0,3.9515672
1339_2016-05-12_0_6,6.0,5.848286
1339_2016-05-12_1_6,15.0,13.763288
1339_2016-05-12_2_6,18.0,14.974348
1339_2016-05-12_3_6,12.0,13.723724
1339_2016-05-12_4_6,12.0,9.704707
1339_2016-05-12_5_6,8.0,8.283442
1339_2016-05-12_6_6,8.0,10.790159
1339_2016-05-12_7_6,12.0,10.347765
1339_2016-05-12_8_6,9.0,11.721321
1339_2016-05-12_9_6,13.0,9.542022
1339_2016-05-12_10_6,11.0,11.32375
1339_2016-05-12_11_6,23.0,14.530891
1339_2016-05-12_12_6,14.0,13.6217575
1339_2016-05-12_13_6,9.0,12.598619
1339_2016-05-12_14_6,13.0,12.290861
1339_2016-05-12_15_6,16.0,12.649739
1339_2016-05-12_16_6,11.0,13.391501
1339_2016-05-12_17_6,18.0,14.181406
1339_2016-05-12_18_6,12.0,11.215605
1339_2016-05-12_19_6,5.0,7.620882
1339_2016-05-12_20_6,7.0,5.6040206
1339_2016-05-12_21_6,4.0,4.1332607
1339_2016-05-12_22_6,9.0,3.6708922
1339_2016-05-12_23_6,4.0,4.3506794
1339_2016-05-13_0_6,7.0,7.7293544
1339_2016-05-13_1_6,15.0,15.035566
1339_2016-05-13_2_6,13.0,15.7202835
1339_2016-05-13_3_6,14.0,13.166029
1339_2016-05-13_4_6,11.0,10.421358
1339_2016-05-13_5_6,13.0,9.916753
1339_2016-05-13_6_6,11.0,11.055064
1339_2016-05-13_7_6,11.0,11.883131
1339_2016-05-13_8_6,16.0,10.413352
1339_2016-05-13_9_6,14.0,11.695614
1339_2016-05-13_10_6,10.0,11.915137
1339_2016-05-13_11_6,28.0,18.015469
1339_2016-05-13_12_6,22.0,17.011093
1339_2016-05-13_13_6,8.0,16.024647
1339_2016-05-13_14_6,8.0,13.235321
1339_2016-05-13_15_6,14.0,14.302031
1339_2016-05-13_16_6,18.0,17.784657
1339_2016-05-13_17_6,16.0,18.321325
1339_2016-05-13_18_6,14.0,17.195997
1339_2016-05-13_19_6,16.0,12.997949
1339_2016-05-13_20_6,5.0,9.79113
1339_2016-05-13_21_6,3.0,7.9049835
1339_2016-05-13_22_6,5.0,6.909053
1339_2016-05-13_23_6,4.0,4.2092085
1339_2016-05-14_0_6,4.0,6.8368974
1339_2016-05-14_1_6,8.0,8.242216
1339_2016-05-14_2_6,14.0,10.565351
1339_2016-05-14_3_6,13.0,13.04778
1339_2016-05-14_4_6,11.0,12.741212
1339_2016-05-14_5_6,5.0,11.509115
1339_2016-05-14_6_6,14.0,12.345651
1339_2016-05-14_7_6,17.0,12.15435
1339_2016-05-14_8_6,14.0,12.796354
1339_2016-05-14_9_6,8.0,10.670981
1339_2016-05-14_10_6,8.0,11.3230095
1339_2016-05-14_11_6,17.0,14.084601
1339_2016-05-14_12_6,19.0,15.184
1339_2016-05-14_13_6,11.0,15.036072
1339_2016-05-14_14_6,12.0,13.094792
1339_2016-05-14_15_6,15.0,13.609282
1339_2016-05-14_16_6,9.0,15.093264
1339_2016-05-14_17_6,23.0,16.269688
1339_2016-05-14_18_6,23.0,16.744476
1339_2016-05-14_19_6,16.0,15.222343
1339_2016-05-14_20_6,13.0,9.678343
1339_2016-05-14_21_6,7.0,8.493654
1339_2016-05-14_22_6,12.0,6.887357
1339_2016-05-14_23_6,6.0,5.0523787
1339_2016-05-15_0_6,8.0,6.2088604
1339_2016-05-15_1_6,9.0,6.849448
1339_2016-05-15_2_6,7.0,8.380461
1339_2016-05-15_3_6,11.0,11.323228
1339_2016-05-15_4_6,10.0,12.094574
1339_2016-05-15_5_6,13.0,11.75933
1339_2016-05-15_6_6,16.0,13.837379
1339_2016-05-15_7_6,16.0,13.986675
1339_2016-05-15_8_6,14.0,14.178872
1339_2016-05-15_9_6,15.0,12.779546
1339_2016-05-15_10_6,17.0,14.346243
1339_2016-05-15_11_6,25.0,18.052544
1339_2016-05-15_12_6,12.0,15.555481
1339_2016-05-15_13_6,20.0,15.550707
1339_2016-05-15_14_6,19.0,14.961642
1339_2016-05-15_15_6,10.0,16.28679
1339_2016-05-15_16_6,15.0,14.166292
1339_2016-05-15_17_6,10.0,12.139723
1339_2016-05-15_18_6,6.0,9.87176
1339_2016-05-15_19_6,4.0,5.8083663
1339_2016-05-15_20_6,1.0,4.203512
1339_2016-05-15_21_6,1.0,2.8900528
1339_2016-05-15_22_6,4.0,2.9095056
1339_2016-05-15_23_6,5.0,4.707949
1339_2016-05-16_0_6,10.0,7.9012337
1339_2016-05-16_1_6,18.0,11.664428
1339_2016-05-16_2_6,13.0,14.447468
1339_2016-05-16_3_6,11.0,12.240523
1339_2016-05-16_4_6,15.0,10.39426
1339_2016-05-16_5_6,5.0,8.947557
1339_2016-05-16_6_6,12.0,10.258393
1339_2016-05-16_7_6,11.0,10.241632
1339_2016-05-16_8_6,17.0,9.812723
1339_2016-05-16_9_6,14.0,10.296557
1339_2016-05-16_10_6,14.0,11.808481
1339_2016-05-16_11_6,16.0,17.115812
1339_2016-05-16_12_6,12.0,13.4131775
1339_2016-05-16_13_6,13.0,12.464292
1339_2016-05-16_14_6,17.0,12.303844
1339_2016-05-16_15_6,9.0,11.956759
1339_2016-05-16_16_6,17.0,13.035508
1339_2016-05-16_17_6,13.0,10.782367
1339_2016-05-16_18_6,8.0,9.043943
1339_2016-05-16_19_6,6.0,6.2783275
1339_2016-05-16_20_6,4.0,3.256667
1339_2016-05-16_21_6,1.0,2.381464
1339_2016-05-16_22_6,1.0,3.1582146
1339_2016-05-16_23_6,3.0,4.528902
1339_2016-05-17_0_6,6.0,7.290885
1339_2016-05-17_1_6,12.0,14.389092
1339_2016-05-17_2_6,19.0,15.694394
1339_2016-05-17_3_6,19.0,13.342825
1339_2016-05-17_4_6,7.0,9.509206
1339_2016-05-17_5_6,12.0,9.056688
1339_2016-05-17_6_6,16.0,10.430427
1339_2016-05-17_7_6,14.0,10.9623995
1339_2016-05-17_8_6,12.0,10.810559
1339_2016-05-17_9_6,17.0,9.714982
1339_2016-05-17_10_6,10.0,11.076694
1339_2016-05-17_11_6,13.0,16.869934
1339_2016-05-17_12_6,17.0,14.814333
1339_2016-05-17_13_6,10.0,11.296589
1339_2016-05-17_14_6,17.0,11.637248
1339_2016-05-17_15_6,22.0,12.835183
1339_2016-05-17_16_6,15.0,12.067733
1339_2016-05-17_17_6,13.0,11.964451
1339_2016-05-17_18_6,5.0,8.688124
1339_2016-05-17_19_6,4.0,6.983696
1339_2016-05-17_20_6,2.0,4.1152225
1339_2016-05-17_21_6,2.0,3.4628775
1339_2016-05-17_22_6,1.0,2.9971828
1339_2016-05-17_23_6,5.0,4.5145826
1339_2016-05-18_0_6,8.0,7.2508965
1339_2016-05-18_1_6,15.0,16.586103
1339_2016-05-18_2_6,17.0,17.103962
1339_2016-05-18_3_6,20.0,13.392278
1339_2016-05-18_4_6,12.0,9.285669
1339_2016-05-18_5_6,12.0,9.786761
1339_2016-05-18_6_6,6.0,10.563721
1339_2016-05-18_7_6,9.0,11.509016
1339_2016-05-18_8_6,9.0,11.473756
1339_2016-05-18_9_6,25.0,10.841691
1339_2016-05-18_10_6,9.0,11.357998
1339_2016-05-18_11_6,29.0,15.501772
1339_2016-05-18_12_6,13.0,13.177559
1339_2016-05-18_13_6,17.0,12.358797
1339_2016-05-18_14_6,10.0,12.947987
1339_2016-05-18_15_6,8.0,14.390699
1339_2016-05-18_16_6,18.0,13.765401
1339_2016-05-18_17_6,19.0,14.005412
1339_2016-05-18_18_6,8.0,10.314623
1339_2016-05-18_19_6,14.0,7.8786726
1339_2016-05-18_20_6,3.0,4.122714
1339_2016-05-18_21_6,2.0,2.8068933
1339_2016-05-18_22_6,2.0,3.7172246
1339_2016-05-18_23_6,3.0,5.732679
1339_2016-05-19_0_6,6.0,7.286563
1339_2016-05-19_1_6,15.0,15.981488
1339_2016-05-19_2_6,15.0,16.346981
1339_2016-05-19_3_6,13.0,14.999184
1339_2016-05-19_4_6,10.0,10.916746
1339_2016-05-19_5_6,6.0,9.678747
1339_2016-05-19_6_6,9.0,10.7908745
1339_2016-05-19_7_6,12.0,11.044179
1339_2016-05-19_8_6,20.0,12.020164
1339_2016-05-19_9_6,14.0,12.22675
1339_2016-05-19_10_6,15.0,12.158819
1339_2016-05-19_11_6,18.0,17.114666
1339_2016-05-19_12_6,21.0,14.918054
1339_2016-05-19_13_6,11.0,13.847375
1339_2016-05-19_14_6,15.0,14.198504
1339_2016-05-19_15_6,29.0,13.778417
1339_2016-05-19_16_6,18.0,15.3590555
1339_2016-05-19_17_6,17.0,15.6139555
1339_2016-05-19_18_6,8.0,10.591297
1339_2016-05-19_19_6,8.0,9.009441
1339_2016-05-19_20_6,2.0,6.4473114
1339_2016-05-19_21_6,2.0,5.6503716
1339_2016-05-19_22_6,10.0,5.2226534
1339_2016-05-19_23_6,4.0,5.27356
1339_2016-05-20_0_6,6.0,8.923713
1339_2016-05-20_1_6,18.0,15.721976
1339_2016-05-20_2_6,15.0,15.593109
1339_2016-05-20_3_6,11.0,13.72005
1339_2016-05-20_4_6,5.0,10.577094
1339_2016-05-20_5_6,6.0,9.946123
1339_2016-05-20_6_6,16.0,11.304495
1339_2016-05-20_7_6,5.0,12.589073
1339_2016-05-20_8_6,7.0,12.327835
1339_2016-05-20_9_6,12.0,12.502736
1339_2016-05-20_10_6,11.0,12.117651
1339_2016-05-20_11_6,17.0,19.359884
1339_2016-05-20_12_6,16.0,17.652807
1339_2016-05-20_13_6,13.0,14.1528635
1339_2016-05-20_14_6,14.0,13.835363
1339_2016-05-20_15_6,17.0,15.327734
1339_2016-05-20_16_6,13.0,18.23525
1339_2016-05-20_17_6,13.0,16.03648
1339_2016-05-20_18_6,25.0,15.438713
1339_2016-05-20_19_6,17.0,13.179695
1339_2016-05-20_20_6,8.0,9.117504
1339_2016-05-20_21_6,14.0,7.064357
1339_2016-05-20_22_6,6.0,6.8805985
1339_2016-05-20_23_6,5.0,4.4674845
1339_2016-05-21_0_6,9.0,6.3856735
1339_2016-05-21_1_6,8.0,8.2099495
1339_2016-05-21_2_6,13.0,11.525151
1339_2016-05-21_3_6,10.0,12.783753
1339_2016-05-21_4_6,15.0,11.721639
1339_2016-05-21_5_6,12.0,10.278121
1339_2016-05-21_6_6,11.0,13.309325
1339_2016-05-21_7_6,15.0,12.070427
1339_2016-05-21_8_6,21.0,12.739136
1339_2016-05-21_9_6,10.0,11.143624
1339_2016-05-21_10_6,13.0,12.02959
1339_2016-05-21_11_6,25.0,15.038493
1339_2016-05-21_12_6,21.0,15.185974
1339_2016-05-21_13_6,23.0,14.356123
1339_2016-05-21_14_6,19.0,14.473574
1339_2016-05-21_15_6,18.0,14.756399
1339_2016-05-21_16_6,16.0,15.350924
1339_2016-05-21_17_6,28.0,17.20277
1339_2016-05-21_18_6,11.0,17.896759
1339_2016-05-21_19_6,13.0,16.841295
1339_2016-05-21_20_6,11.0,11.511915
1339_2016-05-21_21_6,3.0,11.270925
1339_2016-05-21_22_6,5.0,8.999915
1339_2016-05-21_23_6,3.0,6.1954446
1339_2016-05-22_0_6,8.0,7.0171475
1339_2016-05-22_1_6,9.0,8.002892
1339_2016-05-22_2_6,6.0,9.699989
1339_2016-05-22_3_6,9.0,12.679633
1339_2016-05-22_4_6,15.0,11.942221
1339_2016-05-22_5_6,11.0,12.791909
1339_2016-05-22_6_6,14.0,13.596555
1339_2016-05-22_7_6,22.0,14.387932
1339_2016-05-22_8_6,20.0,14.726252
1339_2016-05-22_9_6,15.0,14.266269
1339_2016-05-22_10_6,13.0,15.430846
1339_2016-05-22_11_6,16.0,18.275354
1339_2016-05-22_12_6,21.0,15.435449
1339_2016-05-22_13_6,20.0,17.263107
1339_2016-05-22_14_6,22.0,16.18145
1339_2016-05-22_15_6,21.0,16.02642
1339_2016-05-22_16_6,15.0,15.125189
1339_2016-05-22_17_6,24.0,11.516073
1339_2016-05-22_18_6,14.0,9.642763
1339_2016-05-22_19_6,4.0,6.0214806
1339_2016-05-22_20_6,2.0,4.7367845
1339_2016-05-22_21_6,3.0,3.3496952
1339_2016-05-22_22_6,3.0,3.7968051
1339_2016-05-22_23_6,1.0,5.1133523
1339_2016-05-23_0_6,5.0,9.186113
1339_2016-05-23_1_6,17.0,13.559495
1339_2016-05-23_2_6,15.0,15.315741
1339_2016-05-23_3_6,15.0,12.515795
1339_2016-05-23_4_6,11.0,11.9018545
1339_2016-05-23_5_6,3.0,9.684944
1339_2016-05-23_6_6,9.0,10.043208
1339_2016-05-23_7_6,7.0,11.310781
1339_2016-05-23_8_6,9.0,11.894533
1339_2016-05-23_9_6,13.0,11.761631
1339_2016-05-23_10_6,9.0,12.697503
1339_2016-05-23_11_6,14.0,16.55385
1339_2016-05-23_12_6,9.0,14.398651
1339_2016-05-23_13_6,9.0,13.1843
1339_2016-05-23_14_6,13.0,12.658268
1339_2016-05-23_15_6,8.0,12.791777
1339_2016-05-23_16_6,5.0,13.569502
1339_2016-05-23_17_6,8.0,11.877799
1339_2016-05-23_18_6,6.0,9.1524
1339_2016-05-23_19_6,2.0,5.9829836
1339_2016-05-23_20_6,2.0,2.9945598
1339_2016-05-23_21_6,1.0,1.9956387
1339_2016-05-23_22_6,0.0,2.4427865
1339_2016-05-23_23_6,1.0,2.5462556
1339_2016-05-24_0_6,7.0,6.331549
1339_2016-05-24_1_6,15.0,13.574016
1339_2016-05-24_2_6,18.0,15.602055
1339_2016-05-24_3_6,11.0,12.847632
1339_2016-05-24_4_6,10.0,9.065983
1339_2016-05-24_5_6,12.0,8.503207
1339_2016-05-24_6_6,6.0,10.057339
1339_2016-05-24_7_6,12.0,9.986882
1339_2016-05-24_8_6,6.0,10.17283
1339_2016-05-24_9_6,8.0,9.003474
1339_2016-05-24_10_6,8.0,9.783709
1339_2016-05-24_11_6,11.0,15.7469015
1339_2016-05-24_12_6,9.0,14.106744
1339_2016-05-24_13_6,7.0,11.285265
1339_2016-05-24_14_6,10.0,11.212381
1339_2016-05-24_15_6,19.0,13.113706
1339_2016-05-24_16_6,7.0,10.759739
1339_2016-05-24_17_6,9.0,10.831514
1339_2016-05-24_18_6,5.0,6.3030634
1339_2016-05-24_19_6,6.0,4.7628045
1339_2016-05-24_20_6,2.0,2.8392642
1339_2016-05-24_21_6,4.0,1.9456087
1339_2016-05-24_22_6,2.0,1.8605386
1339_2016-05-24_23_6,2.0,2.5173857
1339_2016-05-25_0_6,8.0,6.148132
1339_2016-05-25_1_6,20.0,15.044044
1339_2016-05-25_2_6,12.0,15.775675
1339_2016-05-25_3_6,11.0,11.89189
1339_2016-05-25_4_6,3.0,8.542149
1339_2016-05-25_5_6,4.0,8.829884
1339_2016-05-25_6_6,10.0,8.583072
1339_2016-05-25_7_6,9.0,9.7359
1339_2016-05-25_8_6,10.0,9.9024725
1339_2016-05-25_9_6,11.0,11.734945
1339_2016-05-25_10_6,9.0,9.2739105
1339_2016-05-25_11_6,13.0,15.532083
1339_2016-05-25_12_6,19.0,12.453836
1339_2016-05-25_13_6,8.0,10.883498
1339_2016-05-25_14_6,12.0,10.686027
1339_2016-05-25_15_6,6.0,12.101093
1339_2016-05-25_16_6,28.0,12.783824
1339_2016-05-25_17_6,8.0,12.037079
1339_2016-05-25_18_6,11.0,8.59015
1339_2016-05-25_19_6,8.0,6.880904
1339_2016-05-25_20_6,6.0,3.068598
1339_2016-05-25_21_6,2.0,2.2878833
1339_2016-05-25_22_6,1.0,2.7049644
1339_2016-05-25_23_6,4.0,3.198926
1339_2016-05-26_0_6,3.0,5.986788
1339_2016-05-26_1_6,12.0,14.288238
1339_2016-05-26_2_6,17.0,14.861981
1339_2016-05-26_3_6,10.0,12.2369995
1339_2016-05-26_4_6,10.0,9.341588
1339_2016-05-26_5_6,8.0,7.5436993
1339_2016-05-26_6_6,11.0,10.308931
1339_2016-05-26_7_6,10.0,10.306315
1339_2016-05-26_8_6,12.0,11.519146
1339_2016-05-26_9_6,10.0,11.300209
1339_2016-05-26_10_6,11.0,11.223073
1339_2016-05-26_11_6,11.0,15.659137
1339_2016-05-26_12_6,10.0,15.316534
1339_2016-05-26_13_6,13.0,12.5050955
1339_2016-05-26_14_6,19.0,13.769751
1339_2016-05-26_15_6,12.0,14.989201
1339_2016-05-26_16_6,14.0,14.931878
1339_2016-05-26_17_6,17.0,13.220008
1339_2016-05-26_18_6,11.0,10.339089
1339_2016-05-26_19_6,6.0,7.1125255
1339_2016-05-26_20_6,5.0,5.095228
1339_2016-05-26_21_6,6.0,3.886215
1339_2016-05-26_22_6,3.0,4.819475
1339_2016-05-26_23_6,4.0,3.5836065
1339_2016-05-27_0_6,10.0,7.1305604
1339_2016-05-27_1_6,13.0,14.901591
1339_2016-05-27_2_6,9.0,15.202887
1339_2016-05-27_3_6,11.0,12.265464
1339_2016-05-27_4_6,7.0,9.232837
