,history,predict
1273_2016-05-25_2_1,3.0,2.249395
1273_2016-05-25_3_1,1.0,2.148975
1273_2016-05-25_4_1,1.0,1.977576
1273_2016-05-25_5_1,7.0,4.3393316
1273_2016-05-25_6_1,5.0,6.077842
1273_2016-05-25_7_1,8.0,5.6457195
1273_2016-05-25_8_1,2.0,5.282578
1273_2016-05-25_9_1,2.0,2.835553
1273_2016-05-25_10_1,3.0,2.4457412
1273_2016-05-25_11_1,2.0,3.3789341
1273_2016-05-25_12_1,2.0,3.045344
1273_2016-05-25_13_1,4.0,3.424835
1273_2016-05-25_14_1,3.0,2.8951917
1273_2016-05-25_15_1,0.0,2.2402916
1273_2016-05-25_16_1,1.0,2.6705236
1273_2016-05-25_17_1,4.0,5.839505
1273_2016-05-25_18_1,7.0,7.9725614
1273_2016-05-25_19_1,9.0,10.626947
1273_2016-05-25_20_1,18.0,19.577696
1273_2016-05-25_21_1,22.0,37.72829
1273_2016-05-25_22_1,34.0,35.49038
1273_2016-05-25_23_1,17.0,22.594013
1273_2016-05-26_0_1,10.0,10.793772
1273_2016-05-26_1_1,7.0,6.263021
1273_2016-05-26_2_1,3.0,3.9367712
1273_2016-05-26_3_1,3.0,2.166343
1273_2016-05-26_4_1,4.0,3.1877594
1273_2016-05-26_5_1,2.0,5.843728
1273_2016-05-26_6_1,4.0,4.601352
1273_2016-05-26_7_1,9.0,5.2109003
1273_2016-05-26_8_1,2.0,5.471144
1273_2016-05-26_9_1,4.0,2.6262267
1273_2016-05-26_10_1,1.0,2.7665472
1273_2016-05-26_11_1,4.0,3.4259238
1273_2016-05-26_12_1,3.0,4.431942
1273_2016-05-26_13_1,9.0,3.913081
1273_2016-05-26_14_1,11.0,5.1542416
1273_2016-05-26_15_1,4.0,4.7568107
1273_2016-05-26_16_1,7.0,4.1049643
1273_2016-05-26_17_1,8.0,8.045933
1273_2016-05-26_18_1,7.0,10.520151
1273_2016-05-26_19_1,9.0,11.883477
1273_2016-05-26_20_1,12.0,20.748695
1273_2016-05-26_21_1,26.0,28.718676
1273_2016-05-26_22_1,31.0,39.75073
1273_2016-05-26_23_1,25.0,30.98211
1273_2016-05-27_0_1,14.0,18.27477
1273_2016-05-27_1_1,3.0,9.746622
1273_2016-05-27_2_1,4.0,4.483897
1273_2016-05-27_3_1,9.0,3.611263
1273_2016-05-27_4_1,3.0,4.725035
1273_2016-05-27_5_1,3.0,5.54048
1273_2016-05-27_6_1,6.0,6.259651
1273_2016-05-27_7_1,3.0,6.51648
1273_2016-05-27_8_1,4.0,5.2091794
1273_2016-05-27_9_1,1.0,4.6825314
1273_2016-05-27_10_1,6.0,3.2059193
1273_2016-05-27_11_1,5.0,6.068792
1273_2016-05-27_12_1,15.0,7.5134115
1273_2016-05-27_13_1,14.0,10.747157
1273_2016-05-27_14_1,10.0,7.8361073
1273_2016-05-27_15_1,2.0,6.2419477
1273_2016-05-27_16_1,5.0,5.9877563
1273_2016-05-27_17_1,18.0,9.3474045
1273_2016-05-27_18_1,7.0,14.9205
1273_2016-05-27_19_1,9.0,11.193756
1273_2016-05-27_20_1,6.0,15.178787
1273_2016-05-27_21_1,16.0,26.193453
1273_2016-05-27_22_1,24.0,36.775177
1273_2016-05-27_23_1,38.0,39.451992
1273_2016-05-28_0_1,21.0,33.21793
1273_2016-05-28_1_1,17.0,17.508808
1273_2016-05-28_2_1,6.0,13.549414
1273_2016-05-28_3_1,7.0,7.8211436
1273_2016-05-28_4_1,7.0,3.598501
1273_2016-05-28_5_1,5.0,6.106474
1273_2016-05-28_6_1,4.0,6.187256
1273_2016-05-28_7_1,8.0,7.0108275
1273_2016-05-28_8_1,12.0,8.325535
1273_2016-05-28_9_1,8.0,9.721724
1273_2016-05-28_10_1,10.0,9.85494
1273_2016-05-28_11_1,8.0,10.793855
1273_2016-05-28_12_1,15.0,13.00279
1273_2016-05-28_13_1,6.0,13.080013
1273_2016-05-28_14_1,12.0,10.000235
1273_2016-05-28_15_1,10.0,8.423513
1273_2016-05-28_16_1,13.0,9.952168
1273_2016-05-28_17_1,14.0,16.186165
1273_2016-05-28_18_1,7.0,16.463444
1273_2016-05-28_19_1,10.0,12.500054
1273_2016-05-28_20_1,13.0,14.683434
1273_2016-05-28_21_1,15.0,26.616154
1273_2016-05-28_22_1,30.0,32.911194
1273_2016-05-28_23_1,36.0,47.81927
1273_2016-05-29_0_1,28.0,33.699657
1273_2016-05-29_1_1,13.0,19.528475
1273_2016-05-29_2_1,11.0,13.510382
1273_2016-05-29_3_1,7.0,7.133087
1273_2016-05-29_4_1,6.0,4.5300384
1273_2016-05-29_5_1,2.0,5.474164
1273_2016-05-29_6_1,1.0,3.7772624
1273_2016-05-29_7_1,1.0,4.8034453
1273_2016-05-29_8_1,6.0,5.3862543
1273_2016-05-29_9_1,8.0,8.592076
1273_2016-05-29_10_1,13.0,9.363454
1273_2016-05-29_11_1,5.0,11.911887
1273_2016-05-29_12_1,8.0,11.109406
1273_2016-05-29_13_1,9.0,9.991542
1273_2016-05-29_14_1,3.0,11.284447
1273_2016-05-29_15_1,5.0,7.9539547
1273_2016-05-29_16_1,10.0,10.442054
1273_2016-05-29_17_1,15.0,13.123531
1273_2016-05-29_18_1,11.0,13.903126
1273_2016-05-29_19_1,14.0,13.978867
1273_2016-05-29_20_1,23.0,14.324128
1273_2016-05-29_21_1,38.0,26.985916
1273_2016-05-29_22_1,32.0,33.905415
1273_2016-05-29_23_1,35.0,21.925694
1273_2016-05-30_0_1,24.0,15.363538
1273_2016-05-30_1_1,11.0,9.040564
1273_2016-05-30_2_1,7.0,5.4610195
1273_2016-05-30_3_1,4.0,4.2105627
1273_2016-05-30_4_1,3.0,3.9351368
1273_2016-05-30_5_1,4.0,5.2719135
1273_2016-05-30_6_1,2.0,4.7048225
1273_2016-05-30_7_1,0.0,5.4027452
1273_2016-05-30_8_1,3.0,3.8986118
1273_2016-05-30_9_1,2.0,2.3829465
1273_2016-05-30_10_1,4.0,3.0364873
1273_2016-05-30_11_1,10.0,4.0062428
1273_2016-05-30_12_1,13.0,6.315596
1273_2016-05-30_13_1,7.0,7.041646
1273_2016-05-30_14_1,16.0,5.254953
1273_2016-05-30_15_1,12.0,6.8940153
1273_2016-05-30_16_1,11.0,7.1940804
1273_2016-05-30_17_1,4.0,9.744128
1273_2016-05-30_18_1,17.0,7.632779
1273_2016-05-30_19_1,13.0,13.325253
1273_2016-05-30_20_1,18.0,20.228533
1273_2016-05-30_21_1,10.0,24.983578
1273_2016-05-30_22_1,22.0,22.182642
1273_2016-05-30_23_1,12.0,15.992039
1273_2016-05-31_0_1,9.0,8.827504
1273_2016-05-31_1_1,7.0,4.4253497
1273_2016-05-31_2_1,0.0,3.0668864
1273_2016-05-31_3_1,0.0,1.7975503
1273_2016-05-31_4_1,1.0,2.075665
1273_2016-05-31_5_1,8.0,4.4759235
1273_2016-05-31_6_1,7.0,5.944533
1273_2016-05-31_7_1,4.0,6.2893004
1273_2016-05-31_8_1,2.0,4.7091036
1273_2016-05-31_9_1,3.0,2.4429176
1273_2016-05-31_10_1,3.0,3.0341809
1273_2016-05-31_11_1,6.0,4.571947
1273_2016-05-31_12_1,5.0,5.1620865
1273_2016-05-31_13_1,3.0,4.39837
1273_2016-05-31_14_1,3.0,4.3595123
1273_2016-05-31_15_1,4.0,2.892072
1273_2016-05-31_16_1,4.0,4.0346694
1273_2016-05-31_17_1,5.0,6.8256173
1274_2016-04-30_23_1,20.0,33.659092
1274_2016-05-01_0_1,20.0,17.995777
1274_2016-05-01_1_1,7.0,13.706895
1274_2016-05-01_2_1,6.0,9.295347
1274_2016-05-01_3_1,7.0,6.044188
1274_2016-05-01_4_1,3.0,2.736949
1274_2016-05-01_5_1,2.0,2.1886423
1274_2016-05-01_6_1,1.0,2.7247815
1274_2016-05-01_7_1,2.0,2.9536467
1274_2016-05-01_8_1,10.0,4.533148
1274_2016-05-01_9_1,10.0,6.593223
1274_2016-05-01_10_1,21.0,6.9071236
1274_2016-05-01_11_1,16.0,11.0654955
1274_2016-05-01_12_1,13.0,11.273465
1274_2016-05-01_13_1,5.0,8.302392
1274_2016-05-01_14_1,6.0,6.3771167
1274_2016-05-01_15_1,3.0,5.374454
1274_2016-05-01_16_1,9.0,7.061714
1274_2016-05-01_17_1,11.0,8.84082
1274_2016-05-01_18_1,7.0,7.902476
1274_2016-05-01_19_1,11.0,8.579363
1274_2016-05-01_20_1,8.0,10.971309
1274_2016-05-01_21_1,12.0,12.8003235
1274_2016-05-01_22_1,11.0,12.730126
1274_2016-05-01_23_1,3.0,7.840408
1274_2016-05-02_0_1,2.0,3.9035325
1274_2016-05-02_1_1,1.0,3.1672552
1274_2016-05-02_2_1,2.0,2.4865632
1274_2016-05-02_3_1,1.0,2.017743
1274_2016-05-02_4_1,1.0,2.193072
1274_2016-05-02_5_1,5.0,2.7055295
1274_2016-05-02_6_1,6.0,5.4191804
1274_2016-05-02_7_1,8.0,7.3308215
1274_2016-05-02_8_1,5.0,6.037306
1274_2016-05-02_9_1,1.0,3.4190423
1274_2016-05-02_10_1,5.0,3.3334267
1274_2016-05-02_11_1,0.0,4.1297073
1274_2016-05-02_12_1,2.0,3.438684
1274_2016-05-02_13_1,1.0,2.9393687
1274_2016-05-02_14_1,2.0,2.3272195
1274_2016-05-02_15_1,0.0,2.5769498
1274_2016-05-02_16_1,1.0,3.551332
1274_2016-05-02_17_1,4.0,3.9202156
1274_2016-05-02_18_1,4.0,5.682519
1274_2016-05-02_19_1,7.0,7.619048
1274_2016-05-02_20_1,8.0,9.684278
1274_2016-05-02_21_1,10.0,11.6608305
1274_2016-05-02_22_1,12.0,11.392384
1274_2016-05-02_23_1,14.0,6.4661827
1274_2016-05-03_0_1,9.0,5.414836
1274_2016-05-03_1_1,5.0,3.4710793
1274_2016-05-03_2_1,1.0,2.2393715
1274_2016-05-03_3_1,0.0,1.8085918
1274_2016-05-03_4_1,1.0,0.9009483
1274_2016-05-03_5_1,3.0,3.0246906
1274_2016-05-03_6_1,7.0,4.486264
1274_2016-05-03_7_1,10.0,7.1060696
1274_2016-05-03_8_1,9.0,6.8011465
1274_2016-05-03_9_1,6.0,3.2282653
1274_2016-05-03_10_1,2.0,4.246481
1274_2016-05-03_11_1,4.0,3.2637687
1274_2016-05-03_12_1,1.0,3.76432
1274_2016-05-03_13_1,1.0,2.3805792
1274_2016-05-03_14_1,1.0,1.8753787
1274_2016-05-03_15_1,0.0,1.449127
1274_2016-05-03_16_1,3.0,2.3108177
1274_2016-05-03_17_1,4.0,5.318098
1274_2016-05-03_18_1,3.0,7.4302635
1274_2016-05-03_19_1,6.0,7.487151
1274_2016-05-03_20_1,9.0,10.514807
1274_2016-05-03_21_1,11.0,14.033622
1274_2016-05-03_22_1,14.0,13.564826
1274_2016-05-03_23_1,9.0,9.768895
1274_2016-05-04_0_1,5.0,4.600524
1274_2016-05-04_1_1,3.0,3.320161
1274_2016-05-04_2_1,5.0,2.7243648
1274_2016-05-04_3_1,1.0,2.0900402
1274_2016-05-04_4_1,0.0,1.2620645
1274_2016-05-04_5_1,3.0,2.161974
1274_2016-05-04_6_1,7.0,4.3918104
1274_2016-05-04_7_1,7.0,7.7970176
1274_2016-05-04_8_1,8.0,5.4281263
1274_2016-05-04_9_1,3.0,3.072176
1274_2016-05-04_10_1,0.0,3.2442515
1274_2016-05-04_11_1,2.0,2.037645
1274_2016-05-04_12_1,4.0,1.5893673
1274_2016-05-04_13_1,6.0,2.6588466
1274_2016-05-04_14_1,6.0,2.7364116
1274_2016-05-04_15_1,7.0,2.5913951
1274_2016-05-04_16_1,6.0,3.6316404
1274_2016-05-04_17_1,6.0,5.1826496
1274_2016-05-04_18_1,8.0,6.343651
1274_2016-05-04_19_1,13.0,8.771931
1274_2016-05-04_20_1,10.0,13.328547
1274_2016-05-04_21_1,16.0,15.310947
1274_2016-05-04_22_1,25.0,18.300049
1274_2016-05-04_23_1,13.0,13.086243
1274_2016-05-05_0_1,4.0,6.4362087
1274_2016-05-05_1_1,5.0,3.9030175
1274_2016-05-05_2_1,1.0,2.869117
1274_2016-05-05_3_1,2.0,1.841366
1274_2016-05-05_4_1,2.0,1.4060774
1274_2016-05-05_5_1,4.0,3.67019
1274_2016-05-05_6_1,3.0,4.8210044
1274_2016-05-05_7_1,11.0,7.676227
1274_2016-05-05_8_1,2.0,7.187058
1274_2016-05-05_9_1,1.0,2.6262524
1274_2016-05-05_10_1,4.0,2.15796
1274_2016-05-05_11_1,2.0,2.7088275
1274_2016-05-05_12_1,1.0,3.3227785
1274_2016-05-05_13_1,3.0,2.4572926
1274_2016-05-05_14_1,3.0,3.0752852
1274_2016-05-05_15_1,2.0,2.6708136
1274_2016-05-05_16_1,5.0,3.7036674
1274_2016-05-05_17_1,7.0,5.7746525
1274_2016-05-05_18_1,9.0,7.6029744
1274_2016-05-05_19_1,9.0,10.453009
1274_2016-05-05_20_1,11.0,12.923379
1274_2016-05-05_21_1,29.0,17.539913
1274_2016-05-05_22_1,31.0,23.01514
1274_2016-05-05_23_1,14.0,19.46475
1274_2016-05-06_0_1,13.0,9.909219
1274_2016-05-06_1_1,15.0,8.388178
1274_2016-05-06_2_1,1.0,5.752067
1274_2016-05-06_3_1,8.0,3.367227
1274_2016-05-06_4_1,2.0,3.2072725
1274_2016-05-06_5_1,3.0,3.898399
1274_2016-05-06_6_1,4.0,5.5951853
1274_2016-05-06_7_1,13.0,6.995219
1274_2016-05-06_8_1,11.0,8.572761
1274_2016-05-06_9_1,12.0,5.7369156
1274_2016-05-06_10_1,7.0,5.521917
1274_2016-05-06_11_1,3.0,5.8869224
1274_2016-05-06_12_1,2.0,5.1220713
1274_2016-05-06_13_1,3.0,5.217463
1274_2016-05-06_14_1,6.0,3.902191
1274_2016-05-06_15_1,1.0,3.887347
1274_2016-05-06_16_1,0.0,4.1548653
1274_2016-05-06_17_1,10.0,6.489918
1274_2016-05-06_18_1,13.0,9.350526
1274_2016-05-06_19_1,6.0,11.626899
1274_2016-05-06_20_1,8.0,11.25045
1274_2016-05-06_21_1,17.0,16.274666
1274_2016-05-06_22_1,30.0,23.138422
1274_2016-05-06_23_1,21.0,26.03844
1274_2016-05-07_0_1,12.0,17.835218
1274_2016-05-07_1_1,11.0,12.277406
1274_2016-05-07_2_1,13.0,8.276709
1274_2016-05-07_3_1,5.0,7.6869845
1274_2016-05-07_4_1,2.0,2.5246587
1274_2016-05-07_5_1,3.0,2.7281919
1274_2016-05-07_6_1,4.0,3.097442
1274_2016-05-07_7_1,7.0,4.610576
1274_2016-05-07_8_1,4.0,6.4301033
1274_2016-05-07_9_1,6.0,7.076096
1274_2016-05-07_10_1,8.0,6.832344
1274_2016-05-07_11_1,3.0,6.997778
1274_2016-05-07_12_1,10.0,7.264817
1274_2016-05-07_13_1,9.0,7.004485
1274_2016-05-07_14_1,5.0,6.328378
1274_2016-05-07_15_1,6.0,4.1325264
1274_2016-05-07_16_1,9.0,6.7612133
1274_2016-05-07_17_1,9.0,9.241763
1274_2016-05-07_18_1,17.0,11.296267
1274_2016-05-07_19_1,12.0,13.136713
1274_2016-05-07_20_1,10.0,11.022071
1274_2016-05-07_21_1,15.0,17.188879
1274_2016-05-07_22_1,33.0,26.56649
1274_2016-05-07_23_1,38.0,32.21961
1274_2016-05-08_0_1,24.0,23.004864
1274_2016-05-08_1_1,20.0,13.982357
1274_2016-05-08_2_1,10.0,12.202259
1274_2016-05-08_3_1,6.0,6.8355074
1274_2016-05-08_4_1,2.0,3.1039824
1274_2016-05-08_5_1,2.0,2.680502
1274_2016-05-08_6_1,3.0,3.237429
1274_2016-05-08_7_1,5.0,4.569947
1274_2016-05-08_8_1,3.0,5.236789
1274_2016-05-08_9_1,5.0,6.048404
1274_2016-05-08_10_1,9.0,6.4871783
1274_2016-05-08_11_1,7.0,6.852716
1274_2016-05-08_12_1,10.0,8.33824
1274_2016-05-08_13_1,9.0,7.144537
1274_2016-05-08_14_1,5.0,6.5458097
1274_2016-05-08_15_1,10.0,5.7903523
1274_2016-05-08_16_1,5.0,8.517959
1274_2016-05-08_17_1,5.0,7.903732
1274_2016-05-08_18_1,8.0,6.569732
1274_2016-05-08_19_1,10.0,8.169025
1274_2016-05-08_20_1,8.0,9.526481
1274_2016-05-08_21_1,14.0,12.817204
1274_2016-05-08_22_1,4.0,12.63375
1274_2016-05-08_23_1,3.0,6.501801
1274_2016-05-09_0_1,5.0,3.3148503
1274_2016-05-09_1_1,2.0,3.725587
1274_2016-05-09_2_1,1.0,2.8337703
1274_2016-05-09_3_1,3.0,1.7440155
1274_2016-05-09_4_1,6.0,1.9705544
1274_2016-05-09_5_1,6.0,4.6796436
1274_2016-05-09_6_1,9.0,5.6850877
1274_2016-05-09_7_1,5.0,8.309004
1274_2016-05-09_8_1,4.0,4.5547447
1274_2016-05-09_9_1,2.0,3.362659
1274_2016-05-09_10_1,0.0,3.3059752
1274_2016-05-09_11_1,1.0,2.3600535
1274_2016-05-09_12_1,2.0,3.672524
1274_2016-05-09_13_1,4.0,3.0392892
1274_2016-05-09_14_1,2.0,2.9627702
1274_2016-05-09_15_1,4.0,2.8547695
1274_2016-05-09_16_1,7.0,3.8221853
1274_2016-05-09_17_1,3.0,5.156138
1274_2016-05-09_18_1,4.0,6.1262183
1274_2016-05-09_19_1,11.0,6.9130235
1274_2016-05-09_20_1,9.0,10.796374
1274_2016-05-09_21_1,8.0,12.592924
1274_2016-05-09_22_1,9.0,10.795291
1274_2016-05-09_23_1,5.0,6.522659
1274_2016-05-10_0_1,2.0,3.8695076
1274_2016-05-10_1_1,4.0,2.7435572
1274_2016-05-10_2_1,1.0,1.8351232
1274_2016-05-10_3_1,1.0,1.8064057
1274_2016-05-10_4_1,2.0,1.8700907
1274_2016-05-10_5_1,5.0,3.4445217
1274_2016-05-10_6_1,4.0,5.6049066
1274_2016-05-10_7_1,6.0,6.7239947
1274_2016-05-10_8_1,7.0,5.9058642
1274_2016-05-10_9_1,4.0,2.9435613
1274_2016-05-10_10_1,2.0,2.9192069
1274_2016-05-10_11_1,4.0,2.21834
1274_2016-05-10_12_1,2.0,3.2862034
1274_2016-05-10_13_1,3.0,2.8644495
1274_2016-05-10_14_1,2.0,2.1634524
1274_2016-05-10_15_1,0.0,2.2217164
1274_2016-05-10_16_1,4.0,2.4794056
1274_2016-05-10_17_1,3.0,3.9535213
1274_2016-05-10_18_1,7.0,6.505949
1274_2016-05-10_19_1,3.0,8.684133
1274_2016-05-10_20_1,8.0,8.730464
1274_2016-05-10_21_1,12.0,14.02125
1274_2016-05-10_22_1,9.0,13.953362
1274_2016-05-10_23_1,12.0,7.526275
1274_2016-05-11_0_1,5.0,4.867593
1274_2016-05-11_1_1,2.0,3.797165
1274_2016-05-11_2_1,1.0,1.7265655
1274_2016-05-11_3_1,1.0,1.758535
1274_2016-05-11_4_1,0.0,1.4819064
1274_2016-05-11_5_1,0.0,2.5017898
1274_2016-05-11_6_1,6.0,3.273438
1274_2016-05-11_7_1,8.0,6.374769
1274_2016-05-11_8_1,3.0,5.683456
1274_2016-05-11_9_1,1.0,1.8035642
1274_2016-05-11_10_1,1.0,2.6821423
1274_2016-05-11_11_1,2.0,1.6618302
1274_2016-05-11_12_1,1.0,1.924437
1274_2016-05-11_13_1,2.0,2.5909421
1274_2016-05-11_14_1,4.0,2.147441
1274_2016-05-11_15_1,0.0,2.1310685
1274_2016-05-11_16_1,2.0,2.493222
1274_2016-05-11_17_1,0.0,4.172524
1274_2016-05-11_18_1,8.0,4.5360827
1274_2016-05-11_19_1,7.0,7.650018
1274_2016-05-11_20_1,13.0,10.578798
1274_2016-05-11_21_1,16.0,15.960789
1274_2016-05-11_22_1,19.0,17.627264
1274_2016-05-11_23_1,14.0,11.026822
1274_2016-05-12_0_1,3.0,6.141678
1274_2016-05-12_1_1,1.0,3.3595653
1274_2016-05-12_2_1,1.0,1.633654
1274_2016-05-12_3_1,0.0,1.6604854
1274_2016-05-12_4_1,1.0,1.0486486
1274_2016-05-12_5_1,4.0,2.4166884
1274_2016-05-12_6_1,2.0,4.1721783
1274_2016-05-12_7_1,3.0,6.323418
1274_2016-05-12_8_1,9.0,4.5094304
1274_2016-05-12_9_1,2.0,3.0495176
1274_2016-05-12_10_1,2.0,1.8634415
1274_2016-05-12_11_1,3.0,2.1115594
1274_2016-05-12_12_1,0.0,2.2109804
1274_2016-05-12_13_1,3.0,1.9408963
1274_2016-05-12_14_1,5.0,2.325437
1274_2016-05-12_15_1,5.0,2.1159577
1274_2016-05-12_16_1,5.0,3.3540595
1274_2016-05-12_17_1,5.0,5.491554
1274_2016-05-12_18_1,5.0,7.498683
1274_2016-05-12_19_1,8.0,7.7538157
1274_2016-05-12_20_1,19.0,12.590026
1274_2016-05-12_21_1,15.0,19.808271
1274_2016-05-12_22_1,11.0,19.219143
1274_2016-05-12_23_1,8.0,13.392717
1274_2016-05-13_0_1,14.0,8.01701
1274_2016-05-13_1_1,9.0,7.169655
1274_2016-05-13_2_1,2.0,4.632672
1274_2016-05-13_3_1,6.0,3.02251
1274_2016-05-13_4_1,2.0,2.2608533
1274_2016-05-13_5_1,4.0,3.365149
1274_2016-05-13_6_1,6.0,5.0200305
1274_2016-05-13_7_1,6.0,6.1565948
1274_2016-05-13_8_1,3.0,6.7420344
1274_2016-05-13_9_1,2.0,3.1728826
1274_2016-05-13_10_1,3.0,2.9319212
1274_2016-05-13_11_1,2.0,3.2688253
1274_2016-05-13_12_1,3.0,3.772207
1274_2016-05-13_13_1,5.0,4.3298874
1274_2016-05-13_14_1,4.0,3.8511167
1274_2016-05-13_15_1,8.0,2.7670417
1274_2016-05-13_16_1,5.0,5.4657426
1274_2016-05-13_17_1,14.0,7.315478
1274_2016-05-13_18_1,12.0,10.157382
1274_2016-05-13_19_1,11.0,9.855115
1274_2016-05-13_20_1,7.0,13.043136
1274_2016-05-13_21_1,15.0,15.265555
1274_2016-05-13_22_1,16.0,20.392122
1274_2016-05-13_23_1,27.0,21.293627
1274_2016-05-14_0_1,8.0,17.84347
1274_2016-05-14_1_1,8.0,11.169429
1274_2016-05-14_2_1,3.0,6.8127327
1274_2016-05-14_3_1,6.0,4.8516197
1274_2016-05-14_4_1,2.0,2.3803968
1274_2016-05-14_5_1,0.0,2.2606974
1274_2016-05-14_6_1,3.0,2.4253612
1274_2016-05-14_7_1,8.0,3.239901
1274_2016-05-14_8_1,9.0,5.2229767
1274_2016-05-14_9_1,9.0,6.7719827
1274_2016-05-14_10_1,8.0,6.4732623
1274_2016-05-14_11_1,6.0,6.6279006
1274_2016-05-14_12_1,12.0,5.913785
1274_2016-05-14_13_1,11.0,7.7501435
1274_2016-05-14_14_1,9.0,6.206419
1274_2016-05-14_15_1,7.0,6.145209
1274_2016-05-14_16_1,7.0,7.5012136
1274_2016-05-14_17_1,14.0,9.269541
1274_2016-05-14_18_1,25.0,12.690513
1274_2016-05-14_19_1,25.0,15.554622
1274_2016-05-14_20_1,21.0,15.049442
1274_2016-05-14_21_1,28.0,20.30285
1274_2016-05-14_22_1,43.0,29.785547
1274_2016-05-14_23_1,34.0,36.12711
1274_2016-05-15_0_1,24.0,24.005165
1274_2016-05-15_1_1,15.0,14.507665
1274_2016-05-15_2_1,14.0,10.924654
1274_2016-05-15_3_1,9.0,8.843604
1274_2016-05-15_4_1,4.0,4.806756
1274_2016-05-15_5_1,3.0,3.7403004
1274_2016-05-15_6_1,1.0,4.1227245
1274_2016-05-15_7_1,4.0,4.0580177
1274_2016-05-15_8_1,5.0,5.9494815
1274_2016-05-15_9_1,15.0,7.5043473
1274_2016-05-15_10_1,3.0,10.391884
1274_2016-05-15_11_1,18.0,7.3800373
1274_2016-05-15_12_1,9.0,12.225268
1274_2016-05-15_13_1,14.0,8.039068
1274_2016-05-15_14_1,17.0,9.569289
1274_2016-05-15_15_1,6.0,10.260382
1274_2016-05-15_16_1,11.0,8.76419
1274_2016-05-15_17_1,7.0,10.990013
1274_2016-05-15_18_1,5.0,8.475869
1274_2016-05-15_19_1,10.0,9.34815
1274_2016-05-15_20_1,16.0,11.153316
1274_2016-05-15_21_1,10.0,15.021025
1274_2016-05-15_22_1,13.0,12.7200985
1274_2016-05-15_23_1,11.0,9.1834
1274_2016-05-16_0_1,7.0,5.718699
1274_2016-05-16_1_1,1.0,5.15147
1274_2016-05-16_2_1,2.0,3.7951775
1274_2016-05-16_3_1,0.0,2.9897773
1274_2016-05-16_4_1,0.0,2.5545163
1274_2016-05-16_5_1,4.0,3.6097553
1274_2016-05-16_6_1,5.0,5.225714
1274_2016-05-16_7_1,7.0,7.6735916
1274_2016-05-16_8_1,3.0,5.5041533
1274_2016-05-16_9_1,3.0,3.3210428
1274_2016-05-16_10_1,2.0,3.0407217
1274_2016-05-16_11_1,2.0,3.8140204
1274_2016-05-16_12_1,2.0,3.7736666
1274_2016-05-16_13_1,8.0,3.7472978
1274_2016-05-16_14_1,3.0,5.037207
1274_2016-05-16_15_1,4.0,3.7496078
1274_2016-05-16_16_1,1.0,4.401043
1274_2016-05-16_17_1,5.0,4.326175
1274_2016-05-16_18_1,5.0,6.6645007
1274_2016-05-16_19_1,4.0,7.6124907
1274_2016-05-16_20_1,10.0,10.029494
1274_2016-05-16_21_1,16.0,11.991488
1274_2016-05-16_22_1,11.0,12.505715
1274_2016-05-16_23_1,14.0,8.298174
1274_2016-05-17_0_1,5.0,6.132357
1274_2016-05-17_1_1,1.0,3.314445
1274_2016-05-17_2_1,2.0,1.6279721
1274_2016-05-17_3_1,2.0,1.7596191
1274_2016-05-17_4_1,2.0,1.7387729
1274_2016-05-17_5_1,3.0,3.5723279
1274_2016-05-17_6_1,8.0,5.2647705
1274_2016-05-17_7_1,7.0,7.9565597
1274_2016-05-17_8_1,7.0,5.6444964
1274_2016-05-17_9_1,0.0,3.8319767
1274_2016-05-17_10_1,4.0,2.3953161
1274_2016-05-17_11_1,4.0,3.029532
1274_2016-05-17_12_1,1.0,3.647021
1274_2016-05-17_13_1,6.0,3.0129044
1274_2016-05-17_14_1,4.0,3.424099
1274_2016-05-17_15_1,3.0,2.68935
1274_2016-05-17_16_1,4.0,3.3239784
1274_2016-05-17_17_1,4.0,4.9414783
1274_2016-05-17_18_1,2.0,6.5371
1274_2016-05-17_19_1,6.0,6.5449977
1274_2016-05-17_20_1,14.0,10.158597
1274_2016-05-17_21_1,14.0,15.285522
1274_2016-05-17_22_1,14.0,15.040006
1274_2016-05-17_23_1,6.0,9.723046
1274_2016-05-18_0_1,3.0,4.068886
1274_2016-05-18_1_1,3.0,2.2058234
1274_2016-05-18_2_1,4.0,2.2080142
1274_2016-05-18_3_1,1.0,1.9834278
1274_2016-05-18_4_1,2.0,1.5068543
1274_2016-05-18_5_1,8.0,3.0470114
1274_2016-05-18_6_1,3.0,5.2534695
1274_2016-05-18_7_1,8.0,6.3918157
1274_2016-05-18_8_1,3.0,6.0897946
1274_2016-05-18_9_1,0.0,2.1122804
1274_2016-05-18_10_1,4.0,2.3908064
1274_2016-05-18_11_1,4.0,2.68949
1274_2016-05-18_12_1,5.0,2.5450664
1274_2016-05-18_13_1,0.0,4.234873
1274_2016-05-18_14_1,5.0,2.387751
1274_2016-05-18_15_1,1.0,2.9094431
1274_2016-05-18_16_1,6.0,2.8695157
1274_2016-05-18_17_1,8.0,5.2635336
1274_2016-05-18_18_1,6.0,6.932825
1274_2016-05-18_19_1,8.0,9.013665
1274_2016-05-18_20_1,11.0,12.377133
1274_2016-05-18_21_1,16.0,15.220817
1274_2016-05-18_22_1,17.0,18.615223
1274_2016-05-18_23_1,14.0,10.572642
1274_2016-05-19_0_1,2.0,6.160755
1274_2016-05-19_1_1,4.0,3.4495924
1274_2016-05-19_2_1,0.0,2.1926126
1274_2016-05-19_3_1,0.0,1.3971157
