,history,predict
1233_2016-05-01_8_2,555.0,565.9947
1233_2016-05-01_9_2,695.0,657.47876
1233_2016-05-01_10_2,700.0,651.85394
1233_2016-05-01_11_2,708.0,696.32434
1233_2016-05-01_12_2,710.0,712.1623
1233_2016-05-01_13_2,629.0,702.8766
1233_2016-05-01_14_2,650.0,653.4691
1233_2016-05-01_15_2,741.0,638.42993
1233_2016-05-01_16_2,750.0,744.551
1233_2016-05-01_17_2,658.0,697.6731
1233_2016-05-01_18_2,611.0,574.95154
1233_2016-05-01_19_2,515.0,555.32605
1233_2016-05-01_20_2,455.0,559.1006
1233_2016-05-01_21_2,280.0,346.70386
1233_2016-05-01_22_2,172.0,193.5046
1233_2016-05-01_23_2,114.0,103.644165
1233_2016-05-02_0_2,54.0,64.66028
1233_2016-05-02_1_2,39.0,49.03219
1233_2016-05-02_2_2,60.0,53.01237
1233_2016-05-02_3_2,80.0,96.861595
1233_2016-05-02_4_2,232.0,250.67114
1233_2016-05-02_5_2,463.0,470.30725
1233_2016-05-02_6_2,590.0,601.1412
1233_2016-05-02_7_2,595.0,581.5206
1233_2016-05-02_8_2,543.0,544.86487
1233_2016-05-02_9_2,558.0,565.52344
1233_2016-05-02_10_2,576.0,582.8629
1233_2016-05-02_11_2,571.0,591.48773
1233_2016-05-02_12_2,580.0,624.87585
1233_2016-05-02_13_2,620.0,644.7241
1233_2016-05-02_14_2,611.0,567.021
1233_2016-05-02_15_2,678.0,704.5852
1233_2016-05-02_16_2,867.0,885.51495
1233_2016-05-02_17_2,825.0,838.98706
1233_2016-05-02_18_2,858.0,812.77454
1233_2016-05-02_19_2,817.0,845.2294
1233_2016-05-02_20_2,1036.0,881.4348
1233_2016-05-02_21_2,503.0,481.6515
1233_2016-05-02_22_2,364.0,330.89023
1233_2016-05-02_23_2,173.0,145.18306
1233_2016-05-03_0_2,86.0,87.25807
1233_2016-05-03_1_2,43.0,49.180984
1233_2016-05-03_2_2,60.0,58.43118
1233_2016-05-03_3_2,101.0,97.06281
1233_2016-05-03_4_2,319.0,262.67377
1233_2016-05-03_5_2,571.0,532.2448
1233_2016-05-03_6_2,750.0,699.40106
1233_2016-05-03_7_2,692.0,655.76154
1233_2016-05-03_8_2,603.0,621.96375
1233_2016-05-03_9_2,624.0,636.7607
1233_2016-05-03_10_2,658.0,655.78156
1233_2016-05-03_11_2,659.0,650.43884
1233_2016-05-03_12_2,727.0,669.9251
1233_2016-05-03_13_2,642.0,682.1159
1233_2016-05-03_14_2,578.0,643.91156
1233_2016-05-03_15_2,733.0,765.608
1233_2016-05-03_16_2,993.0,962.1868
1233_2016-05-03_17_2,852.0,926.908
1233_2016-05-03_18_2,902.0,958.4285
1233_2016-05-03_19_2,1003.0,991.77386
1233_2016-05-03_20_2,1032.0,1092.1383
1233_2016-05-03_21_2,711.0,650.3538
1233_2016-05-03_22_2,345.0,363.96802
1233_2016-05-03_23_2,185.0,203.7777
1233_2016-05-04_0_2,101.0,107.96434
1233_2016-05-04_1_2,50.0,57.273666
1233_2016-05-04_2_2,43.0,64.79226
1233_2016-05-04_3_2,80.0,101.55774
1233_2016-05-04_4_2,316.0,278.65668
1233_2016-05-04_5_2,563.0,562.62555
1233_2016-05-04_6_2,725.0,729.39453
1233_2016-05-04_7_2,671.0,653.22833
1233_2016-05-04_8_2,601.0,603.56964
1233_2016-05-04_9_2,727.0,630.82446
1233_2016-05-04_10_2,779.0,656.34094
1233_2016-05-04_11_2,764.0,697.99133
1233_2016-05-04_12_2,795.0,736.1478
1233_2016-05-04_13_2,790.0,688.31396
1233_2016-05-04_14_2,647.0,606.7309
1233_2016-05-04_15_2,903.0,816.74866
1233_2016-05-04_16_2,1126.0,1030.4598
1233_2016-05-04_17_2,1116.0,1031.8253
1233_2016-05-04_18_2,1021.0,1017.56067
1233_2016-05-04_19_2,1127.0,1141.7849
1233_2016-05-04_20_2,1159.0,1148.5715
1233_2016-05-04_21_2,724.0,799.90424
1233_2016-05-04_22_2,445.0,418.77625
1233_2016-05-04_23_2,224.0,213.95496
1233_2016-05-05_0_2,104.0,122.89737
1233_2016-05-05_1_2,51.0,66.72886
1233_2016-05-05_2_2,63.0,71.13194
1233_2016-05-05_3_2,102.0,109.19145
1233_2016-05-05_4_2,320.0,295.46567
1233_2016-05-05_5_2,551.0,567.9572
1233_2016-05-05_6_2,718.0,736.77625
1233_2016-05-05_7_2,701.0,678.6591
1233_2016-05-05_8_2,594.0,627.4047
1233_2016-05-05_9_2,637.0,674.55273
1233_2016-05-05_10_2,696.0,685.887
1233_2016-05-05_11_2,729.0,696.0063
1233_2016-05-05_12_2,683.0,723.4456
1233_2016-05-05_13_2,734.0,699.6676
1233_2016-05-05_14_2,634.0,586.9255
1233_2016-05-05_15_2,829.0,794.8041
1233_2016-05-05_16_2,1127.0,1033.0284
1233_2016-05-05_17_2,1088.0,1010.3371
1233_2016-05-05_18_2,1028.0,1005.50415
1233_2016-05-05_19_2,1285.0,1140.813
1233_2016-05-05_20_2,1203.0,1204.9784
1233_2016-05-05_21_2,1050.0,895.726
1233_2016-05-05_22_2,585.0,509.2854
1233_2016-05-05_23_2,302.0,330.14932
1233_2016-05-06_0_2,176.0,174.22438
1233_2016-05-06_1_2,79.0,100.05681
1233_2016-05-06_2_2,75.0,95.61488
1233_2016-05-06_3_2,106.0,117.29374
1233_2016-05-06_4_2,285.0,290.797
1233_2016-05-06_5_2,561.0,518.24243
1233_2016-05-06_6_2,816.0,689.5775
1233_2016-05-06_7_2,756.0,693.864
1233_2016-05-06_8_2,621.0,678.9786
1233_2016-05-06_9_2,655.0,685.2416
1233_2016-05-06_10_2,600.0,664.8004
1233_2016-05-06_11_2,616.0,684.53186
1233_2016-05-06_12_2,646.0,690.4114
1233_2016-05-06_13_2,617.0,678.17175
1233_2016-05-06_14_2,545.0,601.5023
1233_2016-05-06_15_2,765.0,774.8199
1233_2016-05-06_16_2,958.0,933.9924
1233_2016-05-06_17_2,1060.0,1061.1218
1233_2016-05-06_18_2,894.0,820.03253
1233_2016-05-06_19_2,825.0,913.59186
1233_2016-05-06_20_2,1205.0,1125.3513
1233_2016-05-06_21_2,810.0,965.91595
1233_2016-05-06_22_2,600.0,694.8959
1233_2016-05-06_23_2,382.0,438.58582
1233_2016-05-07_0_2,235.0,276.62286
1233_2016-05-07_1_2,144.0,143.16467
1233_2016-05-07_2_2,105.0,105.054955
1233_2016-05-07_3_2,86.0,81.24003
1233_2016-05-07_4_2,145.0,149.49379
1233_2016-05-07_5_2,213.0,239.7054
1233_2016-05-07_6_2,337.0,361.4938
1233_2016-05-07_7_2,554.0,523.5344
1233_2016-05-07_8_2,658.0,583.1713
1233_2016-05-07_9_2,712.0,680.797
1233_2016-05-07_10_2,744.0,730.03424
1233_2016-05-07_11_2,756.0,765.7338
1233_2016-05-07_12_2,615.0,685.33826
1233_2016-05-07_13_2,643.0,708.50684
1233_2016-05-07_14_2,628.0,629.6336
1233_2016-05-07_15_2,684.0,731.3239
1233_2016-05-07_16_2,721.0,851.7503
1233_2016-05-07_17_2,870.0,926.39624
1233_2016-05-07_18_2,768.0,697.18146
1233_2016-05-07_19_2,827.0,786.6919
1233_2016-05-07_20_2,1063.0,1013.95984
1233_2016-05-07_21_2,920.0,966.183
1233_2016-05-07_22_2,705.0,715.5867
1233_2016-05-07_23_2,474.0,522.77783
1233_2016-05-08_0_2,321.0,341.28235
1233_2016-05-08_1_2,177.0,190.35478
1233_2016-05-08_2_2,106.0,137.94385
1233_2016-05-08_3_2,65.0,81.31396
1233_2016-05-08_4_2,102.0,115.29566
1233_2016-05-08_5_2,188.0,165.76512
1233_2016-05-08_6_2,294.0,288.86777
1233_2016-05-08_7_2,458.0,444.46133
1233_2016-05-08_8_2,620.0,568.61395
1233_2016-05-08_9_2,662.0,677.54236
1233_2016-05-08_10_2,659.0,701.0201
1233_2016-05-08_11_2,648.0,685.15186
1233_2016-05-08_12_2,692.0,677.07336
1233_2016-05-08_13_2,619.0,647.6526
1233_2016-05-08_14_2,591.0,632.7785
1233_2016-05-08_15_2,582.0,645.5839
1233_2016-05-08_16_2,600.0,735.6751
1233_2016-05-08_17_2,635.0,657.8143
1233_2016-05-08_18_2,604.0,546.9432
1233_2016-05-08_19_2,523.0,543.8482
1233_2016-05-08_20_2,440.0,514.4874
1233_2016-05-08_21_2,309.0,343.78592
1233_2016-05-08_22_2,205.0,179.57253
1233_2016-05-08_23_2,130.0,107.84789
1233_2016-05-09_0_2,78.0,61.952305
1233_2016-05-09_1_2,49.0,42.613194
1233_2016-05-09_2_2,65.0,52.65481
1233_2016-05-09_3_2,109.0,88.00435
1233_2016-05-09_4_2,277.0,250.81451
1233_2016-05-09_5_2,458.0,471.7977
1233_2016-05-09_6_2,553.0,622.32623
1233_2016-05-09_7_2,497.0,587.8897
1233_2016-05-09_8_2,472.0,531.8779
1233_2016-05-09_9_2,518.0,529.7804
1233_2016-05-09_10_2,565.0,553.79755
1233_2016-05-09_11_2,556.0,567.1401
1233_2016-05-09_12_2,616.0,597.81177
1233_2016-05-09_13_2,636.0,612.1829
1233_2016-05-09_14_2,584.0,570.7276
1233_2016-05-09_15_2,659.0,690.57086
1233_2016-05-09_16_2,730.0,858.62384
1233_2016-05-09_17_2,731.0,840.6164
1233_2016-05-09_18_2,785.0,781.3693
1233_2016-05-09_19_2,995.0,783.55615
1233_2016-05-09_20_2,727.0,815.9144
1233_2016-05-09_21_2,553.0,544.745
1233_2016-05-09_22_2,379.0,261.27554
1233_2016-05-09_23_2,164.0,161.29196
1233_2016-05-10_0_2,98.0,86.158356
1233_2016-05-10_1_2,39.0,40.93267
1233_2016-05-10_2_2,42.0,55.78125
1233_2016-05-10_3_2,81.0,90.8074
1233_2016-05-10_4_2,257.0,270.93915
1233_2016-05-10_5_2,523.0,523.0808
1233_2016-05-10_6_2,647.0,681.23773
1233_2016-05-10_7_2,581.0,622.9438
1233_2016-05-10_8_2,516.0,575.03644
1233_2016-05-10_9_2,547.0,589.0784
1233_2016-05-10_10_2,578.0,613.38446
1233_2016-05-10_11_2,616.0,605.2878
1233_2016-05-10_12_2,704.0,628.9398
1233_2016-05-10_13_2,718.0,629.65576
1233_2016-05-10_14_2,596.0,593.5271
1233_2016-05-10_15_2,721.0,761.29944
1233_2016-05-10_16_2,998.0,948.7593
1233_2016-05-10_17_2,759.0,902.651
1233_2016-05-10_18_2,920.0,948.13416
1233_2016-05-10_19_2,1122.0,984.3867
1233_2016-05-10_20_2,1110.0,990.48376
1233_2016-05-10_21_2,737.0,665.89075
1233_2016-05-10_22_2,485.0,376.60098
1233_2016-05-10_23_2,224.0,194.63028
1233_2016-05-11_0_2,124.0,113.668015
1233_2016-05-11_1_2,67.0,56.99982
1233_2016-05-11_2_2,62.0,59.80489
1233_2016-05-11_3_2,84.0,100.328926
1233_2016-05-11_4_2,296.0,283.7273
1233_2016-05-11_5_2,485.0,541.7854
1233_2016-05-11_6_2,655.0,708.9778
1233_2016-05-11_7_2,673.0,618.4454
1233_2016-05-11_8_2,552.0,572.7351
1233_2016-05-11_9_2,564.0,633.4918
1233_2016-05-11_10_2,567.0,637.32916
1233_2016-05-11_11_2,601.0,642.32446
1233_2016-05-11_12_2,650.0,650.6401
1233_2016-05-11_13_2,613.0,633.08496
1233_2016-05-11_14_2,546.0,555.23865
1233_2016-05-11_15_2,715.0,702.3394
1233_2016-05-11_16_2,842.0,938.11816
1233_2016-05-11_17_2,905.0,937.5292
1233_2016-05-11_18_2,967.0,933.4503
1233_2016-05-11_19_2,1149.0,1087.8235
1233_2016-05-11_20_2,1010.0,1091.7927
1233_2016-05-11_21_2,723.0,792.94995
1233_2016-05-11_22_2,450.0,442.18167
1233_2016-05-11_23_2,223.0,220.5419
1233_2016-05-12_0_2,109.0,117.94061
1233_2016-05-12_1_2,59.0,57.514122
1233_2016-05-12_2_2,57.0,59.948566
1233_2016-05-12_3_2,90.0,94.27468
1233_2016-05-12_4_2,287.0,274.29404
1233_2016-05-12_5_2,563.0,529.7775
1233_2016-05-12_6_2,642.0,690.2257
1233_2016-05-12_7_2,617.0,668.4703
1233_2016-05-12_8_2,569.0,574.9989
1233_2016-05-12_9_2,551.0,598.43066
1233_2016-05-12_10_2,701.0,626.5955
1233_2016-05-12_11_2,640.0,624.16156
1233_2016-05-12_12_2,644.0,703.1181
1233_2016-05-12_13_2,622.0,658.6482
1233_2016-05-12_14_2,539.0,549.26733
1233_2016-05-12_15_2,686.0,686.65564
1233_2016-05-12_16_2,969.0,897.17267
1233_2016-05-12_17_2,895.0,940.4321
1233_2016-05-12_18_2,962.0,995.14453
1233_2016-05-12_19_2,1174.0,1116.1833
1233_2016-05-12_20_2,1268.0,1110.6218
1233_2016-05-12_21_2,956.0,867.38104
1233_2016-05-12_22_2,597.0,552.13855
1233_2016-05-12_23_2,283.0,294.68182
1233_2016-05-13_0_2,170.0,160.64537
1233_2016-05-13_1_2,70.0,87.89582
1233_2016-05-13_2_2,93.0,79.5732
1233_2016-05-13_3_2,98.0,100.48848
1233_2016-05-13_4_2,249.0,283.1779
1233_2016-05-13_5_2,483.0,480.70996
1233_2016-05-13_6_2,699.0,634.5554
1233_2016-05-13_7_2,631.0,629.60144
1233_2016-05-13_8_2,552.0,617.22546
1233_2016-05-13_9_2,600.0,608.20306
1233_2016-05-13_10_2,583.0,599.87604
1233_2016-05-13_11_2,557.0,621.75824
1233_2016-05-13_12_2,652.0,652.7589
1233_2016-05-13_13_2,603.0,621.05695
1233_2016-05-13_14_2,426.0,557.4845
1233_2016-05-13_15_2,500.0,697.52
1233_2016-05-13_16_2,860.0,779.18854
1233_2016-05-13_17_2,842.0,773.1323
1233_2016-05-13_18_2,778.0,808.9987
1233_2016-05-13_19_2,837.0,846.3568
1233_2016-05-13_20_2,982.0,1008.12494
1233_2016-05-13_21_2,850.0,882.2054
1233_2016-05-13_22_2,663.0,674.906
1233_2016-05-13_23_2,397.0,411.69492
1233_2016-05-14_0_2,262.0,258.16772
1233_2016-05-14_1_2,154.0,144.36829
1233_2016-05-14_2_2,111.0,102.9019
1233_2016-05-14_3_2,72.0,75.444725
1233_2016-05-14_4_2,106.0,132.92633
1233_2016-05-14_5_2,214.0,200.81525
1233_2016-05-14_6_2,373.0,304.20602
1233_2016-05-14_7_2,502.0,481.41818
1233_2016-05-14_8_2,602.0,578.0122
1233_2016-05-14_9_2,676.0,633.68225
1233_2016-05-14_10_2,718.0,689.95325
1233_2016-05-14_11_2,651.0,714.6536
1233_2016-05-14_12_2,641.0,658.78577
1233_2016-05-14_13_2,639.0,644.4317
1233_2016-05-14_14_2,565.0,603.02057
1233_2016-05-14_15_2,608.0,656.75793
1233_2016-05-14_16_2,802.0,770.4591
1233_2016-05-14_17_2,814.0,845.9949
1233_2016-05-14_18_2,625.0,714.677
1233_2016-05-14_19_2,721.0,786.78467
1233_2016-05-14_20_2,1098.0,839.0794
1233_2016-05-14_21_2,991.0,881.06226
1233_2016-05-14_22_2,709.0,711.8696
1233_2016-05-14_23_2,536.0,512.7871
1233_2016-05-15_0_2,323.0,326.64624
1233_2016-05-15_1_2,211.0,186.0798
1233_2016-05-15_2_2,169.0,119.78682
1233_2016-05-15_3_2,75.0,80.73034
1233_2016-05-15_4_2,101.0,118.99706
1233_2016-05-15_5_2,169.0,162.44814
1233_2016-05-15_6_2,317.0,280.73337
1233_2016-05-15_7_2,459.0,415.04474
1233_2016-05-15_8_2,596.0,572.2405
1233_2016-05-15_9_2,687.0,661.0932
1233_2016-05-15_10_2,713.0,680.40985
1233_2016-05-15_11_2,679.0,664.998
1233_2016-05-15_12_2,717.0,693.97015
1233_2016-05-15_13_2,656.0,656.53973
1233_2016-05-15_14_2,569.0,609.50354
1233_2016-05-15_15_2,636.0,602.214
1233_2016-05-15_16_2,726.0,702.87585
1233_2016-05-15_17_2,730.0,650.15454
1233_2016-05-15_18_2,663.0,583.0948
1233_2016-05-15_19_2,703.0,634.5624
1233_2016-05-15_20_2,492.0,559.6942
1233_2016-05-15_21_2,404.0,382.56494
1233_2016-05-15_22_2,217.0,212.8897
1233_2016-05-15_23_2,116.0,133.55292
1233_2016-05-16_0_2,67.0,73.733116
1233_2016-05-16_1_2,49.0,51.13472
1233_2016-05-16_2_2,77.0,63.771515
1233_2016-05-16_3_2,93.0,100.368614
1233_2016-05-16_4_2,263.0,260.64996
1233_2016-05-16_5_2,542.0,458.17957
1233_2016-05-16_6_2,665.0,622.3363
1233_2016-05-16_7_2,575.0,606.3363
1233_2016-05-16_8_2,563.0,568.8916
1233_2016-05-16_9_2,566.0,565.9021
1233_2016-05-16_10_2,595.0,607.8654
1233_2016-05-16_11_2,591.0,584.0323
1233_2016-05-16_12_2,660.0,637.5855
1233_2016-05-16_13_2,685.0,646.6638
1233_2016-05-16_14_2,554.0,573.16266
1233_2016-05-16_15_2,738.0,688.7558
1233_2016-05-16_16_2,884.0,867.32385
1233_2016-05-16_17_2,908.0,857.10065
1233_2016-05-16_18_2,886.0,841.4776
1233_2016-05-16_19_2,1060.0,932.02484
1233_2016-05-16_20_2,816.0,865.4288
1233_2016-05-16_21_2,696.0,575.29474
1233_2016-05-16_22_2,357.0,315.34885
1233_2016-05-16_23_2,179.0,181.16348
1233_2016-05-17_0_2,76.0,98.85804
1233_2016-05-17_1_2,60.0,56.38128
1233_2016-05-17_2_2,48.0,70.98581
1233_2016-05-17_3_2,95.0,106.09936
1233_2016-05-17_4_2,269.0,275.26462
1233_2016-05-17_5_2,527.0,568.6687
1233_2016-05-17_6_2,729.0,705.9143
1233_2016-05-17_7_2,638.0,639.4683
1233_2016-05-17_8_2,585.0,609.7676
1233_2016-05-17_9_2,612.0,611.78156
1233_2016-05-17_10_2,664.0,653.9125
1233_2016-05-17_11_2,628.0,638.9514
1233_2016-05-17_12_2,632.0,693.80664
1233_2016-05-17_13_2,662.0,682.3745
1233_2016-05-17_14_2,561.0,570.4028
1233_2016-05-17_15_2,783.0,735.2245
1233_2016-05-17_16_2,1008.0,977.22784
1233_2016-05-17_17_2,1075.0,931.9083
1233_2016-05-17_18_2,1072.0,965.4202
1233_2016-05-17_19_2,1102.0,1159.3599
1233_2016-05-17_20_2,1096.0,1095.8497
1233_2016-05-17_21_2,705.0,703.4708
1233_2016-05-17_22_2,352.0,414.63098
1233_2016-05-17_23_2,177.0,206.28693
1233_2016-05-18_0_2,121.0,114.64018
1233_2016-05-18_1_2,46.0,63.685116
1233_2016-05-18_2_2,64.0,71.57657
1233_2016-05-18_3_2,87.0,101.43799
1233_2016-05-18_4_2,292.0,287.7031
1233_2016-05-18_5_2,553.0,549.5019
1233_2016-05-18_6_2,664.0,727.24854
1233_2016-05-18_7_2,602.0,658.6365
1233_2016-05-18_8_2,546.0,584.64923
1233_2016-05-18_9_2,563.0,609.62335
1233_2016-05-18_10_2,578.0,648.1125
1233_2016-05-18_11_2,556.0,630.7056
1233_2016-05-18_12_2,465.0,646.0722
1233_2016-05-18_13_2,402.0,609.7789
1233_2016-05-18_14_2,351.0,481.43784
1233_2016-05-18_15_2,417.0,567.575
1233_2016-05-18_16_2,741.0,796.33746
1233_2016-05-18_17_2,1063.0,789.9737
1233_2016-05-18_18_2,979.0,880.7733
1233_2016-05-18_19_2,1139.0,1137.4843
1233_2016-05-18_20_2,1200.0,1079.4775
1233_2016-05-18_21_2,758.0,772.5546
1233_2016-05-18_22_2,473.0,431.26834
1233_2016-05-18_23_2,224.0,211.69861
1233_2016-05-19_0_2,120.0,117.21533
1233_2016-05-19_1_2,65.0,58.776943
1233_2016-05-19_2_2,66.0,61.76948
1233_2016-05-19_3_2,111.0,91.93135
1233_2016-05-19_4_2,292.0,270.03275
1233_2016-05-19_5_2,555.0,559.8233
1233_2016-05-19_6_2,740.0,694.1164
1233_2016-05-19_7_2,613.0,642.6602
1233_2016-05-19_8_2,549.0,593.0513
1233_2016-05-19_9_2,585.0,587.2375
1233_2016-05-19_10_2,651.0,624.9491
1233_2016-05-19_11_2,606.0,626.0055
1233_2016-05-19_12_2,729.0,654.6822
1233_2016-05-19_13_2,654.0,604.6673
1233_2016-05-19_14_2,549.0,538.9673
1233_2016-05-19_15_2,724.0,662.4452
1233_2016-05-19_16_2,876.0,916.75745
1233_2016-05-19_17_2,937.0,1010.7885
1233_2016-05-19_18_2,1002.0,976.4574
1233_2016-05-19_19_2,1115.0,1118.7527
1233_2016-05-19_20_2,1335.0,1171.8892
1233_2016-05-19_21_2,816.0,875.754
1233_2016-05-19_22_2,544.0,529.9198
1233_2016-05-19_23_2,364.0,277.1764
1233_2016-05-20_0_2,184.0,156.70796
1233_2016-05-20_1_2,80.0,95.73922
1233_2016-05-20_2_2,90.0,87.94353
1233_2016-05-20_3_2,120.0,108.23706
1233_2016-05-20_4_2,266.0,274.03476
1233_2016-05-20_5_2,485.0,506.4694
1233_2016-05-20_6_2,658.0,672.61206
1233_2016-05-20_7_2,595.0,625.39514
1233_2016-05-20_8_2,541.0,582.6918
1233_2016-05-20_9_2,588.0,591.53613
1233_2016-05-20_10_2,596.0,597.75684
1233_2016-05-20_11_2,558.0,590.75024
1233_2016-05-20_12_2,607.0,650.0404
1233_2016-05-20_13_2,545.0,604.9247
1233_2016-05-20_14_2,516.0,508.98935
1233_2016-05-20_15_2,680.0,644.91473
1233_2016-05-20_16_2,871.0,850.38916
1233_2016-05-20_17_2,976.0,977.8422
1233_2016-05-20_18_2,874.0,804.46277
1233_2016-05-20_19_2,968.0,868.49695
1233_2016-05-20_20_2,1043.0,1074.4594
1233_2016-05-20_21_2,882.0,937.5866
1233_2016-05-20_22_2,648.0,661.1283
1233_2016-05-20_23_2,453.0,421.38968
1233_2016-05-21_0_2,256.0,258.70663
1233_2016-05-21_1_2,171.0,153.51886
1233_2016-05-21_2_2,124.0,106.31215
1233_2016-05-21_3_2,116.0,83.31203
1233_2016-05-21_4_2,188.0,137.68651
1233_2016-05-21_5_2,212.0,222.3921
1233_2016-05-21_6_2,389.0,348.30676
1233_2016-05-21_7_2,557.0,478.1272
1233_2016-05-21_8_2,628.0,588.65985
1233_2016-05-21_9_2,710.0,660.41895
1233_2016-05-21_10_2,746.0,703.9936
1233_2016-05-21_11_2,743.0,716.57214
1233_2016-05-21_12_2,816.0,665.31433
1233_2016-05-21_13_2,763.0,665.4593
1233_2016-05-21_14_2,666.0,660.53656
1233_2016-05-21_15_2,713.0,730.90173
1233_2016-05-21_16_2,929.0,840.00775
1233_2016-05-21_17_2,1147.0,943.1384
1233_2016-05-21_18_2,796.0,789.6637
1233_2016-05-21_19_2,854.0,897.8314
1233_2016-05-21_20_2,1071.0,1043.3142
1233_2016-05-21_21_2,956.0,996.43945
1233_2016-05-21_22_2,754.0,700.15204
1233_2016-05-21_23_2,462.0,541.92377
1233_2016-05-22_0_2,301.0,358.06476
1233_2016-05-22_1_2,173.0,200.57816
1233_2016-05-22_2_2,113.0,149.18317
1233_2016-05-22_3_2,75.0,90.42021
1233_2016-05-22_4_2,119.0,123.63225
1233_2016-05-22_5_2,172.0,174.25262
1233_2016-05-22_6_2,306.0,304.65793
1233_2016-05-22_7_2,467.0,422.39078
1233_2016-05-22_8_2,587.0,572.14154
1233_2016-05-22_9_2,706.0,682.46716
1233_2016-05-22_10_2,688.0,693.63324
1233_2016-05-22_11_2,643.0,683.5257
1233_2016-05-22_12_2,738.0,706.8786
1233_2016-05-22_13_2,626.0,655.15674
1233_2016-05-22_14_2,630.0,624.39777
1233_2016-05-22_15_2,656.0,617.5172
1233_2016-05-22_16_2,752.0,743.81885
1233_2016-05-22_17_2,676.0,725.3453
1233_2016-05-22_18_2,617.0,629.93884
1233_2016-05-22_19_2,549.0,605.3338
1233_2016-05-22_20_2,513.0,520.47687
1233_2016-05-22_21_2,343.0,355.6914
1233_2016-05-22_22_2,205.0,212.39381
1233_2016-05-22_23_2,138.0,121.66565
1233_2016-05-23_0_2,72.0,62.802105
1233_2016-05-23_1_2,55.0,50.906986
1233_2016-05-23_2_2,60.0,68.24564
1233_2016-05-23_3_2,97.0,103.05608
1233_2016-05-23_4_2,278.0,256.35574
1233_2016-05-23_5_2,504.0,471.64453
1233_2016-05-23_6_2,563.0,640.1571
1233_2016-05-23_7_2,514.0,598.42554
1233_2016-05-23_8_2,492.0,531.1648
1233_2016-05-23_9_2,474.0,550.4887
1233_2016-05-23_10_2,504.0,574.65424
1233_2016-05-23_11_2,537.0,544.5055
1233_2016-05-23_12_2,658.0,607.96497
1233_2016-05-23_13_2,630.0,613.461
1233_2016-05-23_14_2,541.0,565.0234
1233_2016-05-23_15_2,730.0,687.0898
1233_2016-05-23_16_2,929.0,844.78357
1233_2016-05-23_17_2,864.0,902.53467
1233_2016-05-23_18_2,797.0,865.43286
1233_2016-05-23_19_2,1073.0,882.2121
1233_2016-05-23_20_2,757.0,826.2233
1233_2016-05-23_21_2,483.0,585.7681
1233_2016-05-23_22_2,257.0,283.19058
1233_2016-05-23_23_2,127.0,178.69252
1233_2016-05-24_0_2,50.0,80.072945
1233_2016-05-24_1_2,36.0,45.319977
1233_2016-05-24_2_2,50.0,47.828773
1233_2016-05-24_3_2,101.0,90.89132
1233_2016-05-24_4_2,275.0,277.64102
1233_2016-05-24_5_2,597.0,528.66296
1233_2016-05-24_6_2,747.0,686.239
1233_2016-05-24_7_2,641.0,651.1214
1233_2016-05-24_8_2,545.0,599.8353
1233_2016-05-24_9_2,537.0,608.45123
1233_2016-05-24_10_2,601.0,620.6754
1233_2016-05-24_11_2,559.0,597.55865
1233_2016-05-24_12_2,600.0,665.17993
1233_2016-05-24_13_2,612.0,623.3282
1233_2016-05-24_14_2,625.0,541.1763
1233_2016-05-24_15_2,719.0,723.2917
1233_2016-05-24_16_2,960.0,1003.9133
1233_2016-05-24_17_2,870.0,944.6688
1233_2016-05-24_18_2,863.0,955.0784
1233_2016-05-24_19_2,1069.0,1051.3566
1233_2016-05-24_20_2,954.0,979.80994
1233_2016-05-24_21_2,577.0,624.143
1233_2016-05-24_22_2,345.0,345.98193
1233_2016-05-24_23_2,163.0,179.42589
1233_2016-05-25_0_2,76.0,100.792915
1233_2016-05-25_1_2,55.0,44.34033
1233_2016-05-25_2_2,72.0,55.682728
1233_2016-05-25_3_2,100.0,92.25301
1233_2016-05-25_4_2,250.0,283.50494
1233_2016-05-25_5_2,552.0,560.67896
1233_2016-05-25_6_2,650.0,690.8103
1233_2016-05-25_7_2,566.0,623.92456
1233_2016-05-25_8_2,541.0,549.3146
1233_2016-05-25_9_2,552.0,570.0989
1233_2016-05-25_10_2,615.0,611.40137
1233_2016-05-25_11_2,673.0,595.94446
1233_2016-05-25_12_2,671.0,643.80853
1233_2016-05-25_13_2,630.0,627.52997
1233_2016-05-25_14_2,535.0,539.1146
1233_2016-05-25_15_2,698.0,714.5275
1233_2016-05-25_16_2,957.0,972.10956
1233_2016-05-25_17_2,991.0,972.58655
1233_2016-05-25_18_2,1009.0,953.6224
1233_2016-05-25_19_2,1044.0,1101.6542
1233_2016-05-25_20_2,987.0,1091.7179
1233_2016-05-25_21_2,893.0,694.4308
1233_2016-05-25_22_2,491.0,413.7727
1233_2016-05-25_23_2,224.0,236.38405
1233_2016-05-26_0_2,118.0,116.96776
1233_2016-05-26_1_2,68.0,63.059246
1233_2016-05-26_2_2,62.0,67.60522
1233_2016-05-26_3_2,98.0,105.10523
1233_2016-05-26_4_2,252.0,266.14587
1233_2016-05-26_5_2,541.0,559.0307
1233_2016-05-26_6_2,659.0,691.97833
1233_2016-05-26_7_2,651.0,627.65894
1233_2016-05-26_8_2,560.0,565.1355
1233_2016-05-26_9_2,621.0,594.51654
1233_2016-05-26_10_2,667.0,634.9816
1233_2016-05-26_11_2,683.0,647.1409
1233_2016-05-26_12_2,736.0,698.5515
1233_2016-05-26_13_2,651.0,661.04144
