,history,predict
1287_2016-05-02_13_5,82.0,94.453
1287_2016-05-02_14_5,87.0,80.27489
1287_2016-05-02_15_5,75.0,66.370514
1287_2016-05-02_16_5,59.0,56.244835
1287_2016-05-02_17_5,50.0,51.552822
1287_2016-05-02_18_5,35.0,40.316742
1287_2016-05-02_19_5,30.0,27.739952
1287_2016-05-02_20_5,24.0,19.399357
1287_2016-05-02_21_5,16.0,12.159339
1287_2016-05-02_22_5,9.0,8.256691
1287_2016-05-02_23_5,18.0,12.488715
1287_2016-05-03_0_5,26.0,26.827993
1287_2016-05-03_1_5,61.0,61.076584
1287_2016-05-03_2_5,142.0,137.08305
1287_2016-05-03_3_5,152.0,141.55396
1287_2016-05-03_4_5,107.0,117.354
1287_2016-05-03_5_5,107.0,98.506775
1287_2016-05-03_6_5,78.0,79.7254
1287_2016-05-03_7_5,84.0,82.1343
1287_2016-05-03_8_5,60.0,81.96104
1287_2016-05-03_9_5,74.0,80.29998
1287_2016-05-03_10_5,62.0,75.51566
1287_2016-05-03_11_5,82.0,75.44817
1287_2016-05-03_12_5,96.0,95.86975
1287_2016-05-03_13_5,112.0,98.96119
1287_2016-05-03_14_5,68.0,86.618996
1287_2016-05-03_15_5,66.0,69.02317
1287_2016-05-03_16_5,67.0,62.944458
1287_2016-05-03_17_5,64.0,60.422665
1287_2016-05-03_18_5,40.0,47.272972
1287_2016-05-03_19_5,17.0,27.531784
1287_2016-05-03_20_5,16.0,18.923695
1287_2016-05-03_21_5,20.0,14.565229
1287_2016-05-03_22_5,11.0,9.21945
1287_2016-05-03_23_5,14.0,13.25687
1287_2016-05-04_0_5,26.0,23.82004
1287_2016-05-04_1_5,67.0,61.2585
1287_2016-05-04_2_5,158.0,135.14632
1287_2016-05-04_3_5,152.0,144.77444
1287_2016-05-04_4_5,112.0,117.26936
1287_2016-05-04_5_5,111.0,94.11538
1287_2016-05-04_6_5,85.0,84.0104
1287_2016-05-04_7_5,93.0,84.67536
1287_2016-05-04_8_5,75.0,80.64481
1287_2016-05-04_9_5,92.0,80.11761
1287_2016-05-04_10_5,74.0,77.16316
1287_2016-05-04_11_5,82.0,74.75597
1287_2016-05-04_12_5,105.0,95.5196
1287_2016-05-04_13_5,101.0,105.19942
1287_2016-05-04_14_5,75.0,91.96444
1287_2016-05-04_15_5,56.0,73.84271
1287_2016-05-04_16_5,68.0,65.95046
1287_2016-05-04_17_5,54.0,69.56008
1287_2016-05-04_18_5,45.0,47.726006
1287_2016-05-04_19_5,27.0,26.515741
1287_2016-05-04_20_5,23.0,18.961233
1287_2016-05-04_21_5,15.0,17.523731
1287_2016-05-04_22_5,9.0,11.218733
1287_2016-05-04_23_5,14.0,15.177899
1287_2016-05-05_0_5,32.0,26.252893
1287_2016-05-05_1_5,60.0,64.46881
1287_2016-05-05_2_5,172.0,137.45042
1287_2016-05-05_3_5,170.0,145.66492
1287_2016-05-05_4_5,109.0,119.362114
1287_2016-05-05_5_5,108.0,101.08647
1287_2016-05-05_6_5,95.0,84.03794
1287_2016-05-05_7_5,92.0,92.74676
1287_2016-05-05_8_5,73.0,82.7126
1287_2016-05-05_9_5,74.0,84.78124
1287_2016-05-05_10_5,87.0,82.90706
1287_2016-05-05_11_5,74.0,80.46382
1287_2016-05-05_12_5,111.0,104.83964
1287_2016-05-05_13_5,108.0,104.84916
1287_2016-05-05_14_5,91.0,85.82627
1287_2016-05-05_15_5,106.0,80.385086
1287_2016-05-05_16_5,99.0,72.12516
1287_2016-05-05_17_5,88.0,72.95973
1287_2016-05-05_18_5,57.0,60.134426
1287_2016-05-05_19_5,33.0,43.558186
1287_2016-05-05_20_5,34.0,32.640392
1287_2016-05-05_21_5,19.0,28.44954
1287_2016-05-05_22_5,7.0,20.892948
1287_2016-05-05_23_5,21.0,23.337692
1287_2016-05-06_0_5,33.0,30.02569
1287_2016-05-06_1_5,62.0,62.2234
1287_2016-05-06_2_5,171.0,140.31395
1287_2016-05-06_3_5,174.0,145.90561
1287_2016-05-06_4_5,147.0,113.88978
1287_2016-05-06_5_5,120.0,103.25069
1287_2016-05-06_6_5,95.0,89.57069
1287_2016-05-06_7_5,106.0,95.04239
1287_2016-05-06_8_5,105.0,87.087456
1287_2016-05-06_9_5,93.0,93.5893
1287_2016-05-06_10_5,113.0,91.24833
1287_2016-05-06_11_5,68.0,85.64212
1287_2016-05-06_12_5,120.0,114.73936
1287_2016-05-06_13_5,138.0,129.33241
1287_2016-05-06_14_5,155.0,111.56127
1287_2016-05-06_15_5,89.0,104.71116
1287_2016-05-06_16_5,72.0,86.54712
1287_2016-05-06_17_5,82.0,94.78453
1287_2016-05-06_18_5,64.0,81.284615
1287_2016-05-06_19_5,58.0,71.82801
1287_2016-05-06_20_5,49.0,50.469494
1287_2016-05-06_21_5,24.0,34.309303
1287_2016-05-06_22_5,22.0,20.881636
1287_2016-05-06_23_5,27.0,23.611506
1287_2016-05-07_0_5,14.0,22.035149
1287_2016-05-07_1_5,34.0,33.16374
1287_2016-05-07_2_5,64.0,62.587727
1287_2016-05-07_3_5,101.0,101.03176
1287_2016-05-07_4_5,156.0,129.65094
1287_2016-05-07_5_5,173.0,129.40694
1287_2016-05-07_6_5,145.0,116.40978
1287_2016-05-07_7_5,126.0,118.27468
1287_2016-05-07_8_5,123.0,113.69921
1287_2016-05-07_9_5,123.0,103.03405
1287_2016-05-07_10_5,93.0,106.058174
1287_2016-05-07_11_5,106.0,96.008934
1287_2016-05-07_12_5,114.0,116.90383
1287_2016-05-07_13_5,107.0,130.1755
1287_2016-05-07_14_5,128.0,135.90974
1287_2016-05-07_15_5,94.0,100.01912
1287_2016-05-07_16_5,83.0,85.82085
1287_2016-05-07_17_5,104.0,91.01214
1287_2016-05-07_18_5,90.0,82.144066
1287_2016-05-07_19_5,74.0,70.05417
1287_2016-05-07_20_5,38.0,53.18409
1287_2016-05-07_21_5,30.0,37.935913
1287_2016-05-07_22_5,16.0,27.719498
1287_2016-05-07_23_5,18.0,27.161188
1287_2016-05-08_0_5,13.0,21.818958
1287_2016-05-08_1_5,33.0,31.93289
1287_2016-05-08_2_5,38.0,57.713093
1287_2016-05-08_3_5,70.0,84.52297
1287_2016-05-08_4_5,100.0,112.65706
1287_2016-05-08_5_5,144.0,134.79347
1287_2016-05-08_6_5,125.0,126.129776
1287_2016-05-08_7_5,109.0,115.220924
1287_2016-05-08_8_5,134.0,112.1172
1287_2016-05-08_9_5,122.0,108.72747
1287_2016-05-08_10_5,86.0,100.30555
1287_2016-05-08_11_5,79.0,96.50511
1287_2016-05-08_12_5,74.0,98.78941
1287_2016-05-08_13_5,92.0,98.92443
1287_2016-05-08_14_5,73.0,84.735016
1287_2016-05-08_15_5,75.0,77.071045
1287_2016-05-08_16_5,71.0,62.60633
1287_2016-05-08_17_5,62.0,58.500042
1287_2016-05-08_18_5,47.0,42.923252
1287_2016-05-08_19_5,28.0,28.312143
1287_2016-05-08_20_5,17.0,18.716894
1287_2016-05-08_21_5,12.0,12.558615
1287_2016-05-08_22_5,14.0,8.627882
1287_2016-05-08_23_5,8.0,15.626268
1287_2016-05-09_0_5,31.0,30.480953
1287_2016-05-09_1_5,65.0,56.08103
1287_2016-05-09_2_5,132.0,113.27231
1287_2016-05-09_3_5,136.0,126.42383
1287_2016-05-09_4_5,87.0,108.732574
1287_2016-05-09_5_5,72.0,96.80723
1287_2016-05-09_6_5,65.0,83.132164
1287_2016-05-09_7_5,63.0,83.766106
1287_2016-05-09_8_5,67.0,79.54552
1287_2016-05-09_9_5,77.0,75.02177
1287_2016-05-09_10_5,72.0,67.841965
1287_2016-05-09_11_5,74.0,70.802765
1287_2016-05-09_12_5,98.0,83.85853
1287_2016-05-09_13_5,114.0,88.00109
1287_2016-05-09_14_5,83.0,80.855034
1287_2016-05-09_15_5,57.0,65.640274
1287_2016-05-09_16_5,54.0,61.146297
1287_2016-05-09_17_5,43.0,51.369
1287_2016-05-09_18_5,40.0,42.904778
1287_2016-05-09_19_5,22.0,27.864355
1287_2016-05-09_20_5,12.0,17.135935
1287_2016-05-09_21_5,8.0,11.208597
1287_2016-05-09_22_5,9.0,5.584272
1287_2016-05-09_23_5,6.0,10.191358
1287_2016-05-10_0_5,29.0,26.32768
1287_2016-05-10_1_5,67.0,62.696365
1287_2016-05-10_2_5,134.0,134.78908
1287_2016-05-10_3_5,161.0,142.27307
1287_2016-05-10_4_5,108.0,111.752754
1287_2016-05-10_5_5,81.0,95.952576
1287_2016-05-10_6_5,66.0,79.14956
1287_2016-05-10_7_5,68.0,80.06675
1287_2016-05-10_8_5,68.0,81.34719
1287_2016-05-10_9_5,75.0,82.01829
1287_2016-05-10_10_5,86.0,70.364426
1287_2016-05-10_11_5,80.0,70.67958
1287_2016-05-10_12_5,98.0,91.52586
1287_2016-05-10_13_5,85.0,102.510864
1287_2016-05-10_14_5,80.0,84.19994
1287_2016-05-10_15_5,65.0,68.22452
1287_2016-05-10_16_5,59.0,62.088615
1287_2016-05-10_17_5,38.0,54.57977
1287_2016-05-10_18_5,36.0,40.34555
1287_2016-05-10_19_5,26.0,24.849264
1287_2016-05-10_20_5,14.0,14.496417
1287_2016-05-10_21_5,11.0,10.707889
1287_2016-05-10_22_5,7.0,5.365336
1287_2016-05-10_23_5,14.0,7.983988
1287_2016-05-11_0_5,27.0,23.46093
1287_2016-05-11_1_5,57.0,60.828068
1287_2016-05-11_2_5,150.0,133.97592
1287_2016-05-11_3_5,137.0,143.0918
1287_2016-05-11_4_5,127.0,115.57886
1287_2016-05-11_5_5,75.0,90.35501
1287_2016-05-11_6_5,68.0,80.05502
1287_2016-05-11_7_5,83.0,79.16117
1287_2016-05-11_8_5,69.0,77.719894
1287_2016-05-11_9_5,74.0,80.847885
1287_2016-05-11_10_5,89.0,74.0963
1287_2016-05-11_11_5,83.0,68.004974
1287_2016-05-11_12_5,89.0,89.893135
1287_2016-05-11_13_5,101.0,97.686165
1287_2016-05-11_14_5,95.0,88.115105
1287_2016-05-11_15_5,74.0,70.1809
1287_2016-05-11_16_5,80.0,65.03047
1287_2016-05-11_17_5,71.0,58.66343
1287_2016-05-11_18_5,41.0,41.960514
1287_2016-05-11_19_5,21.0,27.091429
1287_2016-05-11_20_5,21.0,20.31392
1287_2016-05-11_21_5,11.0,13.903258
1287_2016-05-11_22_5,11.0,9.486821
1287_2016-05-11_23_5,13.0,13.6571665
1287_2016-05-12_0_5,26.0,27.060345
1287_2016-05-12_1_5,67.0,59.58509
1287_2016-05-12_2_5,150.0,135.96306
1287_2016-05-12_3_5,137.0,141.08572
1287_2016-05-12_4_5,92.0,122.171036
1287_2016-05-12_5_5,75.0,92.28538
1287_2016-05-12_6_5,68.0,81.00668
1287_2016-05-12_7_5,72.0,85.72213
1287_2016-05-12_8_5,61.0,77.404655
1287_2016-05-12_9_5,87.0,77.32004
1287_2016-05-12_10_5,72.0,78.89857
1287_2016-05-12_11_5,65.0,71.02958
1287_2016-05-12_12_5,86.0,93.70582
1287_2016-05-12_13_5,113.0,99.693306
1287_2016-05-12_14_5,106.0,87.005974
1287_2016-05-12_15_5,82.0,78.29468
1287_2016-05-12_16_5,84.0,68.11573
1287_2016-05-12_17_5,73.0,68.31689
1287_2016-05-12_18_5,65.0,49.992348
1287_2016-05-12_19_5,45.0,38.03448
1287_2016-05-12_20_5,28.0,26.575247
1287_2016-05-12_21_5,20.0,20.210854
1287_2016-05-12_22_5,17.0,13.975306
1287_2016-05-12_23_5,19.0,17.632957
1287_2016-05-13_0_5,38.0,26.360504
1287_2016-05-13_1_5,54.0,60.857014
1287_2016-05-13_2_5,159.0,134.73741
1287_2016-05-13_3_5,150.0,141.3598
1287_2016-05-13_4_5,103.0,106.450226
1287_2016-05-13_5_5,118.0,92.81003
1287_2016-05-13_6_5,104.0,80.75287
1287_2016-05-13_7_5,80.0,85.52437
1287_2016-05-13_8_5,90.0,81.962296
1287_2016-05-13_9_5,105.0,85.778755
1287_2016-05-13_10_5,94.0,84.674904
1287_2016-05-13_11_5,85.0,82.48976
1287_2016-05-13_12_5,108.0,102.783226
1287_2016-05-13_13_5,126.0,118.77334
1287_2016-05-13_14_5,114.0,111.43033
1287_2016-05-13_15_5,101.0,91.51123
1287_2016-05-13_16_5,79.0,82.18828
1287_2016-05-13_17_5,87.0,88.76067
1287_2016-05-13_18_5,68.0,79.95207
1287_2016-05-13_19_5,68.0,62.439518
1287_2016-05-13_20_5,39.0,44.843513
1287_2016-05-13_21_5,34.0,30.281954
1287_2016-05-13_22_5,28.0,21.626976
1287_2016-05-13_23_5,20.0,21.939182
1287_2016-05-14_0_5,16.0,19.5239
1287_2016-05-14_1_5,26.0,30.491209
1287_2016-05-14_2_5,50.0,62.42601
1287_2016-05-14_3_5,110.0,94.40708
1287_2016-05-14_4_5,147.0,116.26999
1287_2016-05-14_5_5,147.0,121.98951
1287_2016-05-14_6_5,137.0,112.52365
1287_2016-05-14_7_5,133.0,104.89705
1287_2016-05-14_8_5,119.0,108.042564
1287_2016-05-14_9_5,121.0,101.75805
1287_2016-05-14_10_5,94.0,99.99339
1287_2016-05-14_11_5,88.0,97.34769
1287_2016-05-14_12_5,109.0,112.04186
1287_2016-05-14_13_5,178.0,125.984856
1287_2016-05-14_14_5,142.0,123.684906
1287_2016-05-14_15_5,98.0,95.866196
1287_2016-05-14_16_5,84.0,84.256615
1287_2016-05-14_17_5,80.0,87.02775
1287_2016-05-14_18_5,72.0,87.92087
1287_2016-05-14_19_5,53.0,79.011246
1287_2016-05-14_20_5,44.0,48.642296
1287_2016-05-14_21_5,32.0,37.85461
1287_2016-05-14_22_5,21.0,25.382652
1287_2016-05-14_23_5,39.0,21.725641
1287_2016-05-15_0_5,12.0,18.800125
1287_2016-05-15_1_5,29.0,30.843084
1287_2016-05-15_2_5,39.0,53.573875
1287_2016-05-15_3_5,107.0,80.07924
1287_2016-05-15_4_5,117.0,110.12861
1287_2016-05-15_5_5,146.0,125.229614
1287_2016-05-15_6_5,156.0,123.91061
1287_2016-05-15_7_5,140.0,111.921616
1287_2016-05-15_8_5,131.0,115.74968
1287_2016-05-15_9_5,134.0,113.06835
1287_2016-05-15_10_5,109.0,103.07019
1287_2016-05-15_11_5,84.0,101.22847
1287_2016-05-15_12_5,105.0,103.47973
1287_2016-05-15_13_5,90.0,106.46612
1287_2016-05-15_14_5,96.0,91.50846
1287_2016-05-15_15_5,90.0,84.26429
1287_2016-05-15_16_5,72.0,66.72549
1287_2016-05-15_17_5,65.0,64.02019
1287_2016-05-15_18_5,52.0,45.583942
1287_2016-05-15_19_5,30.0,32.305702
1287_2016-05-15_20_5,15.0,21.610203
1287_2016-05-15_21_5,13.0,14.974117
1287_2016-05-15_22_5,7.0,13.157007
1287_2016-05-15_23_5,15.0,19.818327
1287_2016-05-16_0_5,32.0,34.47538
1287_2016-05-16_1_5,62.0,59.09692
1287_2016-05-16_2_5,147.0,115.31208
1287_2016-05-16_3_5,159.0,133.36967
1287_2016-05-16_4_5,111.0,113.30268
1287_2016-05-16_5_5,68.0,96.511604
1287_2016-05-16_6_5,61.0,83.19177
1287_2016-05-16_7_5,95.0,87.379234
1287_2016-05-16_8_5,71.0,84.232376
1287_2016-05-16_9_5,70.0,84.539055
1287_2016-05-16_10_5,76.0,74.55403
1287_2016-05-16_11_5,77.0,72.65576
1287_2016-05-16_12_5,102.0,96.01368
1287_2016-05-16_13_5,113.0,101.74578
1287_2016-05-16_14_5,88.0,86.31431
1287_2016-05-16_15_5,64.0,70.45307
1287_2016-05-16_16_5,73.0,64.62369
1287_2016-05-16_17_5,58.0,55.07781
1287_2016-05-16_18_5,47.0,45.35956
1287_2016-05-16_19_5,38.0,30.018894
1287_2016-05-16_20_5,17.0,20.043968
1287_2016-05-16_21_5,10.0,14.076784
1287_2016-05-16_22_5,10.0,11.154545
1287_2016-05-16_23_5,11.0,16.296673
1287_2016-05-17_0_5,22.0,33.35574
1287_2016-05-17_1_5,69.0,68.18843
1287_2016-05-17_2_5,167.0,143.45781
1287_2016-05-17_3_5,154.0,147.20316
1287_2016-05-17_4_5,121.0,117.88259
1287_2016-05-17_5_5,100.0,97.94017
1287_2016-05-17_6_5,79.0,82.18946
1287_2016-05-17_7_5,76.0,91.594475
1287_2016-05-17_8_5,109.0,82.77867
1287_2016-05-17_9_5,88.0,85.23979
1287_2016-05-17_10_5,89.0,78.68101
1287_2016-05-17_11_5,84.0,79.74038
1287_2016-05-17_12_5,109.0,100.49019
1287_2016-05-17_13_5,127.0,117.532776
1287_2016-05-17_14_5,95.0,96.01491
1287_2016-05-17_15_5,74.0,74.84403
1287_2016-05-17_16_5,70.0,71.66633
1287_2016-05-17_17_5,55.0,63.885635
1287_2016-05-17_18_5,37.0,50.603546
1287_2016-05-17_19_5,30.0,32.541294
1287_2016-05-17_20_5,13.0,20.620943
1287_2016-05-17_21_5,15.0,16.47637
1287_2016-05-17_22_5,7.0,10.53229
1287_2016-05-17_23_5,18.0,14.49098
1287_2016-05-18_0_5,30.0,27.713928
1287_2016-05-18_1_5,71.0,64.30488
1287_2016-05-18_2_5,164.0,145.75618
1287_2016-05-18_3_5,170.0,151.82617
1287_2016-05-18_4_5,95.0,123.35354
1287_2016-05-18_5_5,90.0,99.397095
1287_2016-05-18_6_5,75.0,89.015526
1287_2016-05-18_7_5,70.0,89.10109
1287_2016-05-18_8_5,82.0,89.7635
1287_2016-05-18_9_5,86.0,86.859314
1287_2016-05-18_10_5,88.0,80.49471
1287_2016-05-18_11_5,80.0,73.32733
1287_2016-05-18_12_5,109.0,94.01656
1287_2016-05-18_13_5,122.0,112.16974
1287_2016-05-18_14_5,110.0,98.680725
1287_2016-05-18_15_5,94.0,77.09498
1287_2016-05-18_16_5,61.0,71.77764
1287_2016-05-18_17_5,64.0,67.354675
1287_2016-05-18_18_5,53.0,49.43148
1287_2016-05-18_19_5,35.0,34.09187
1287_2016-05-18_20_5,22.0,25.272947
1287_2016-05-18_21_5,15.0,15.819904
1287_2016-05-18_22_5,9.0,10.814855
1287_2016-05-18_23_5,13.0,17.330036
1287_2016-05-19_0_5,38.0,30.319675
1287_2016-05-19_1_5,72.0,66.552025
1287_2016-05-19_2_5,162.0,145.24556
1287_2016-05-19_3_5,129.0,149.21187
1287_2016-05-19_4_5,109.0,118.63159
1287_2016-05-19_5_5,99.0,100.615585
1287_2016-05-19_6_5,59.0,87.03028
1287_2016-05-19_7_5,96.0,88.67128
1287_2016-05-19_8_5,81.0,82.22624
1287_2016-05-19_9_5,108.0,83.570366
1287_2016-05-19_10_5,79.0,88.12275
1287_2016-05-19_11_5,72.0,73.619514
1287_2016-05-19_12_5,87.0,104.797966
1287_2016-05-19_13_5,114.0,114.54406
1287_2016-05-19_14_5,87.0,100.696754
1287_2016-05-19_15_5,79.0,86.5991
1287_2016-05-19_16_5,76.0,75.64227
1287_2016-05-19_17_5,71.0,70.126366
1287_2016-05-19_18_5,63.0,54.998363
1287_2016-05-19_19_5,37.0,39.9157
1287_2016-05-19_20_5,24.0,28.302404
1287_2016-05-19_21_5,22.0,21.397266
1287_2016-05-19_22_5,23.0,13.7834835
1287_2016-05-19_23_5,14.0,19.808456
1287_2016-05-20_0_5,26.0,28.065348
1287_2016-05-20_1_5,67.0,60.38799
1287_2016-05-20_2_5,159.0,138.9309
1287_2016-05-20_3_5,143.0,143.46056
1287_2016-05-20_4_5,114.0,110.78352
1287_2016-05-20_5_5,85.0,98.862854
1287_2016-05-20_6_5,94.0,83.154915
1287_2016-05-20_7_5,86.0,91.5056
1287_2016-05-20_8_5,94.0,87.81687
1287_2016-05-20_9_5,84.0,94.58221
1287_2016-05-20_10_5,111.0,84.00646
1287_2016-05-20_11_5,95.0,82.34398
1287_2016-05-20_12_5,97.0,104.76083
1287_2016-05-20_13_5,125.0,124.17179
1287_2016-05-20_14_5,126.0,110.87236
1287_2016-05-20_15_5,84.0,89.84708
1287_2016-05-20_16_5,82.0,83.46723
1287_2016-05-20_17_5,97.0,84.81732
1287_2016-05-20_18_5,69.0,77.17193
1287_2016-05-20_19_5,64.0,61.425648
1287_2016-05-20_20_5,48.0,42.689026
1287_2016-05-20_21_5,37.0,29.933847
1287_2016-05-20_22_5,20.0,22.519375
1287_2016-05-20_23_5,15.0,21.881731
1287_2016-05-21_0_5,22.0,18.56356
1287_2016-05-21_1_5,32.0,32.98103
1287_2016-05-21_2_5,73.0,64.64679
1287_2016-05-21_3_5,78.0,94.39308
1287_2016-05-21_4_5,139.0,113.32349
1287_2016-05-21_5_5,117.0,119.548645
1287_2016-05-21_6_5,121.0,113.74778
1287_2016-05-21_7_5,122.0,110.54009
1287_2016-05-21_8_5,119.0,107.695496
1287_2016-05-21_9_5,103.0,99.41903
1287_2016-05-21_10_5,83.0,95.84064
1287_2016-05-21_11_5,95.0,93.79497
1287_2016-05-21_12_5,129.0,105.928604
1287_2016-05-21_13_5,134.0,125.07251
1287_2016-05-21_14_5,126.0,120.42165
1287_2016-05-21_15_5,102.0,91.494385
1287_2016-05-21_16_5,80.0,81.8531
1287_2016-05-21_17_5,95.0,89.25557
1287_2016-05-21_18_5,96.0,81.75385
1287_2016-05-21_19_5,66.0,71.87868
1287_2016-05-21_20_5,61.0,50.574017
1287_2016-05-21_21_5,38.0,34.67877
1287_2016-05-21_22_5,15.0,23.768408
1287_2016-05-21_23_5,19.0,21.07434
1287_2016-05-22_0_5,17.0,19.61897
1287_2016-05-22_1_5,39.0,36.195175
1287_2016-05-22_2_5,40.0,54.568745
1287_2016-05-22_3_5,71.0,78.446236
1287_2016-05-22_4_5,99.0,106.09165
1287_2016-05-22_5_5,128.0,120.40749
1287_2016-05-22_6_5,100.0,115.32879
1287_2016-05-22_7_5,119.0,114.35887
1287_2016-05-22_8_5,109.0,113.879776
1287_2016-05-22_9_5,129.0,104.953094
1287_2016-05-22_10_5,99.0,96.56203
1287_2016-05-22_11_5,104.0,91.26182
1287_2016-05-22_12_5,82.0,94.68655
1287_2016-05-22_13_5,86.0,100.15536
1287_2016-05-22_14_5,82.0,85.894424
1287_2016-05-22_15_5,72.0,77.26139
1287_2016-05-22_16_5,54.0,66.252396
1287_2016-05-22_17_5,55.0,59.504448
1287_2016-05-22_18_5,46.0,42.480522
1287_2016-05-22_19_5,29.0,30.042393
1287_2016-05-22_20_5,10.0,17.829885
1287_2016-05-22_21_5,11.0,10.998472
1287_2016-05-22_22_5,8.0,8.295108
1287_2016-05-22_23_5,13.0,12.559789
1287_2016-05-23_0_5,33.0,28.794788
1287_2016-05-23_1_5,50.0,57.19395
1287_2016-05-23_2_5,130.0,112.9421
1287_2016-05-23_3_5,121.0,122.063515
1287_2016-05-23_4_5,81.0,103.88166
1287_2016-05-23_5_5,80.0,86.494385
1287_2016-05-23_6_5,71.0,73.33809
1287_2016-05-23_7_5,58.0,77.879524
1287_2016-05-23_8_5,63.0,74.22773
1287_2016-05-23_9_5,72.0,73.442986
1287_2016-05-23_10_5,60.0,72.54676
1287_2016-05-23_11_5,64.0,71.773964
1287_2016-05-23_12_5,102.0,82.786674
1287_2016-05-23_13_5,123.0,90.3371
1287_2016-05-23_14_5,82.0,81.63918
1287_2016-05-23_15_5,71.0,64.37854
1287_2016-05-23_16_5,58.0,55.298122
1287_2016-05-23_17_5,42.0,51.43143
1287_2016-05-23_18_5,28.0,43.953148
1287_2016-05-23_19_5,25.0,25.541489
1287_2016-05-23_20_5,20.0,16.267012
1287_2016-05-23_21_5,12.0,10.09402
1287_2016-05-23_22_5,9.0,6.8841324
1287_2016-05-23_23_5,9.0,8.27704
1287_2016-05-24_0_5,23.0,26.828875
1287_2016-05-24_1_5,53.0,61.69711
1287_2016-05-24_2_5,173.0,139.3065
1287_2016-05-24_3_5,157.0,134.34996
1287_2016-05-24_4_5,121.0,108.424614
1287_2016-05-24_5_5,85.0,90.55142
1287_2016-05-24_6_5,70.0,72.91882
1287_2016-05-24_7_5,84.0,81.60151
1287_2016-05-24_8_5,60.0,79.719376
1287_2016-05-24_9_5,76.0,82.910255
1287_2016-05-24_10_5,78.0,73.538055
1287_2016-05-24_11_5,82.0,74.333435
1287_2016-05-24_12_5,96.0,95.38992
1287_2016-05-24_13_5,87.0,110.76149
1287_2016-05-24_14_5,74.0,86.20881
1287_2016-05-24_15_5,60.0,69.85466
1287_2016-05-24_16_5,73.0,66.079285
1287_2016-05-24_17_5,51.0,54.216637
1287_2016-05-24_18_5,41.0,37.660275
1287_2016-05-24_19_5,24.0,23.730467
1287_2016-05-24_20_5,22.0,15.437626
1287_2016-05-24_21_5,10.0,12.5250635
1287_2016-05-24_22_5,9.0,6.6854253
1287_2016-05-24_23_5,12.0,10.021019
1287_2016-05-25_0_5,36.0,24.273996
1287_2016-05-25_1_5,58.0,59.801975
1287_2016-05-25_2_5,140.0,143.13734
1287_2016-05-25_3_5,147.0,142.45537
1287_2016-05-25_4_5,94.0,117.882454
1287_2016-05-25_5_5,66.0,90.64019
1287_2016-05-25_6_5,68.0,78.67624
1287_2016-05-25_7_5,55.0,80.04348
1287_2016-05-25_8_5,71.0,74.64031
1287_2016-05-25_9_5,102.0,79.104935
1287_2016-05-25_10_5,92.0,71.19066
1287_2016-05-25_11_5,77.0,69.31222
1287_2016-05-25_12_5,95.0,88.053276
1287_2016-05-25_13_5,98.0,101.28597
1287_2016-05-25_14_5,107.0,89.77605
1287_2016-05-25_15_5,78.0,72.92776
1287_2016-05-25_16_5,84.0,67.617874
1287_2016-05-25_17_5,58.0,60.138386
1287_2016-05-25_18_5,40.0,42.533016
1287_2016-05-25_19_5,42.0,28.846218
1287_2016-05-25_20_5,16.0,21.806595
1287_2016-05-25_21_5,15.0,15.491449
1287_2016-05-25_22_5,11.0,9.355105
1287_2016-05-25_23_5,14.0,11.770395
1287_2016-05-26_0_5,38.0,29.068302
1287_2016-05-26_1_5,57.0,59.90554
1287_2016-05-26_2_5,141.0,141.82256
1287_2016-05-26_3_5,141.0,141.78555
1287_2016-05-26_4_5,128.0,110.976494
1287_2016-05-26_5_5,92.0,90.65351
1287_2016-05-26_6_5,81.0,80.23122
1287_2016-05-26_7_5,76.0,80.164635
1287_2016-05-26_8_5,73.0,75.9064
1287_2016-05-26_9_5,87.0,85.61051
1287_2016-05-26_10_5,80.0,84.90356
1287_2016-05-26_11_5,90.0,75.967575
1287_2016-05-26_12_5,115.0,100.862305
1287_2016-05-26_13_5,105.0,106.33269
1287_2016-05-26_14_5,102.0,95.22756
1287_2016-05-26_15_5,75.0,81.90762
1287_2016-05-26_16_5,83.0,78.53267
1287_2016-05-26_17_5,62.0,72.01095
1287_2016-05-26_18_5,50.0,54.096718
1287_2016-05-26_19_5,23.0,42.936485
1287_2016-05-26_20_5,30.0,28.78725
1287_2016-05-26_21_5,16.0,21.690968
1287_2016-05-26_22_5,10.0,12.850469
1287_2016-05-26_23_5,13.0,17.407036
1287_2016-05-27_0_5,27.0,27.376827
1287_2016-05-27_1_5,43.0,55.814007
1287_2016-05-27_2_5,144.0,138.12386
1287_2016-05-27_3_5,130.0,140.8131
1287_2016-05-27_4_5,112.0,114.6203
1287_2016-05-27_5_5,85.0,92.55714
1287_2016-05-27_6_5,86.0,80.854836
1287_2016-05-27_7_5,79.0,82.23516
1287_2016-05-27_8_5,95.0,80.91576
1287_2016-05-27_9_5,99.0,88.09671
1287_2016-05-27_10_5,83.0,84.776764
1287_2016-05-27_11_5,78.0,83.2707
1287_2016-05-27_12_5,98.0,106.61228
1287_2016-05-27_13_5,100.0,118.739746
1287_2016-05-27_14_5,111.0,111.30841
1287_2016-05-27_15_5,68.0,86.94151
1287_2016-05-27_16_5,73.0,78.08498
1287_2016-05-27_17_5,63.0,79.05781
1287_2016-05-27_18_5,65.0,63.800343
1287_2016-05-27_19_5,36.0,54.3998
1287_2016-05-27_20_5,43.0,37.402607
