,history,predict
1279_2016-05-01_11_4,28.0,35.85168
1279_2016-05-01_12_4,36.0,32.105507
1279_2016-05-01_13_4,30.0,33.812588
1279_2016-05-01_14_4,37.0,36.366302
1279_2016-05-01_15_4,37.0,30.498116
1279_2016-05-01_16_4,20.0,24.28955
1279_2016-05-01_17_4,18.0,19.303831
1279_2016-05-01_18_4,12.0,19.918358
1279_2016-05-01_19_4,12.0,11.3156
1279_2016-05-01_20_4,4.0,6.371776
1279_2016-05-01_21_4,2.0,3.3024006
1279_2016-05-01_22_4,2.0,2.6595042
1279_2016-05-01_23_4,1.0,2.5632513
1279_2016-05-02_0_4,3.0,5.186645
1279_2016-05-02_1_4,11.0,12.05247
1279_2016-05-02_2_4,44.0,32.728256
1279_2016-05-02_3_4,61.0,53.557236
1279_2016-05-02_4_4,60.0,62.06885
1279_2016-05-02_5_4,46.0,53.1965
1279_2016-05-02_6_4,58.0,49.85783
1279_2016-05-02_7_4,44.0,44.403378
1279_2016-05-02_8_4,38.0,39.666588
1279_2016-05-02_9_4,42.0,35.125782
1279_2016-05-02_10_4,34.0,30.730082
1279_2016-05-02_11_4,39.0,34.412952
1279_2016-05-02_12_4,37.0,32.38095
1279_2016-05-02_13_4,31.0,34.750492
1279_2016-05-02_14_4,42.0,39.646046
1279_2016-05-02_15_4,21.0,34.867348
1279_2016-05-02_16_4,21.0,32.733284
1279_2016-05-02_17_4,17.0,18.91787
1279_2016-05-02_18_4,15.0,13.959488
1279_2016-05-02_19_4,6.0,8.79886
1279_2016-05-02_20_4,5.0,4.6436024
1279_2016-05-02_21_4,1.0,2.2458255
1279_2016-05-02_22_4,3.0,2.6872132
1279_2016-05-02_23_4,2.0,1.5259256
1279_2016-05-03_0_4,1.0,3.7152607
1279_2016-05-03_1_4,13.0,10.899654
1279_2016-05-03_2_4,45.0,39.277416
1279_2016-05-03_3_4,53.0,66.38683
1279_2016-05-03_4_4,74.0,72.15019
1279_2016-05-03_5_4,38.0,54.055126
1279_2016-05-03_6_4,58.0,54.033382
1279_2016-05-03_7_4,44.0,46.228817
1279_2016-05-03_8_4,43.0,40.821815
1279_2016-05-03_9_4,40.0,32.539608
1279_2016-05-03_10_4,27.0,31.64678
1279_2016-05-03_11_4,42.0,34.606117
1279_2016-05-03_12_4,25.0,27.487938
1279_2016-05-03_13_4,34.0,36.12198
1279_2016-05-03_14_4,49.0,39.674732
1279_2016-05-03_15_4,46.0,38.03714
1279_2016-05-03_16_4,15.0,31.837301
1279_2016-05-03_17_4,15.0,19.989244
1279_2016-05-03_18_4,14.0,18.211325
1279_2016-05-03_19_4,3.0,12.42926
1279_2016-05-03_20_4,4.0,5.7820425
1279_2016-05-03_21_4,1.0,2.3375275
1279_2016-05-03_22_4,4.0,2.3680975
1279_2016-05-03_23_4,2.0,1.4587744
1279_2016-05-04_0_4,7.0,3.422382
1279_2016-05-04_1_4,9.0,10.692371
1279_2016-05-04_2_4,46.0,39.57873
1279_2016-05-04_3_4,78.0,64.12355
1279_2016-05-04_4_4,62.0,71.701225
1279_2016-05-04_5_4,36.0,54.657425
1279_2016-05-04_6_4,58.0,55.429188
1279_2016-05-04_7_4,43.0,46.08623
1279_2016-05-04_8_4,48.0,39.938114
1279_2016-05-04_9_4,36.0,34.05617
1279_2016-05-04_10_4,27.0,30.886665
1279_2016-05-04_11_4,47.0,35.226974
1279_2016-05-04_12_4,29.0,27.948269
1279_2016-05-04_13_4,49.0,35.325813
1279_2016-05-04_14_4,45.0,46.485897
1279_2016-05-04_15_4,43.0,40.22016
1279_2016-05-04_16_4,32.0,34.665413
1279_2016-05-04_17_4,15.0,24.905506
1279_2016-05-04_18_4,18.0,19.287882
1279_2016-05-04_19_4,13.0,16.220314
1279_2016-05-04_20_4,8.0,7.1308975
1279_2016-05-04_21_4,2.0,2.715543
1279_2016-05-04_22_4,3.0,2.432032
1279_2016-05-04_23_4,2.0,1.9052815
1279_2016-05-05_0_4,1.0,4.6998124
1279_2016-05-05_1_4,13.0,10.997495
1279_2016-05-05_2_4,40.0,40.29144
1279_2016-05-05_3_4,58.0,66.80083
1279_2016-05-05_4_4,65.0,67.63898
1279_2016-05-05_5_4,36.0,55.031555
1279_2016-05-05_6_4,61.0,55.50002
1279_2016-05-05_7_4,43.0,46.20856
1279_2016-05-05_8_4,42.0,43.47403
1279_2016-05-05_9_4,33.0,34.564804
1279_2016-05-05_10_4,23.0,31.885817
1279_2016-05-05_11_4,35.0,35.321697
1279_2016-05-05_12_4,22.0,26.506067
1279_2016-05-05_13_4,48.0,36.046143
1279_2016-05-05_14_4,53.0,46.658195
1279_2016-05-05_15_4,53.0,44.651073
1279_2016-05-05_16_4,41.0,37.11513
1279_2016-05-05_17_4,28.0,27.06676
1279_2016-05-05_18_4,27.0,27.276098
1279_2016-05-05_19_4,28.0,21.53003
1279_2016-05-05_20_4,12.0,13.255533
1279_2016-05-05_21_4,9.0,5.9219203
1279_2016-05-05_22_4,7.0,3.9438727
1279_2016-05-05_23_4,4.0,3.2357783
1279_2016-05-06_0_4,7.0,4.9930067
1279_2016-05-06_1_4,16.0,11.308637
1279_2016-05-06_2_4,42.0,36.710426
1279_2016-05-06_3_4,60.0,62.13721
1279_2016-05-06_4_4,73.0,66.13207
1279_2016-05-06_5_4,37.0,51.02657
1279_2016-05-06_6_4,38.0,55.344254
1279_2016-05-06_7_4,43.0,47.6377
1279_2016-05-06_8_4,42.0,42.6948
1279_2016-05-06_9_4,27.0,37.0217
1279_2016-05-06_10_4,42.0,32.296524
1279_2016-05-06_11_4,35.0,35.899185
1279_2016-05-06_12_4,44.0,28.380009
1279_2016-05-06_13_4,37.0,45.473053
1279_2016-05-06_14_4,64.0,55.776356
1279_2016-05-06_15_4,60.0,50.099678
1279_2016-05-06_16_4,50.0,38.623016
1279_2016-05-06_17_4,36.0,30.43808
1279_2016-05-06_18_4,24.0,39.846634
1279_2016-05-06_19_4,42.0,37.69607
1279_2016-05-06_20_4,18.0,30.510508
1279_2016-05-06_21_4,21.0,15.73048
1279_2016-05-06_22_4,14.0,11.487736
1279_2016-05-06_23_4,20.0,12.503694
1279_2016-05-07_0_4,4.0,9.864179
1279_2016-05-07_1_4,5.0,9.115556
1279_2016-05-07_2_4,17.0,19.241777
1279_2016-05-07_3_4,32.0,30.19817
1279_2016-05-07_4_4,40.0,43.28846
1279_2016-05-07_5_4,59.0,47.382496
1279_2016-05-07_6_4,64.0,51.94715
1279_2016-05-07_7_4,71.0,55.98388
1279_2016-05-07_8_4,61.0,53.795013
1279_2016-05-07_9_4,46.0,48.846703
1279_2016-05-07_10_4,36.0,45.38058
1279_2016-05-07_11_4,49.0,42.009926
1279_2016-05-07_12_4,59.0,32.96548
1279_2016-05-07_13_4,54.0,38.80748
1279_2016-05-07_14_4,55.0,47.740692
1279_2016-05-07_15_4,42.0,48.676052
1279_2016-05-07_16_4,42.0,40.78223
1279_2016-05-07_17_4,58.0,38.532185
1279_2016-05-07_18_4,58.0,39.615303
1279_2016-05-07_19_4,36.0,41.659973
1279_2016-05-07_20_4,33.0,31.659563
1279_2016-05-07_21_4,15.0,21.719208
1279_2016-05-07_22_4,9.0,19.657904
1279_2016-05-07_23_4,4.0,17.822046
1279_2016-05-08_0_4,13.0,13.847179
1279_2016-05-08_1_4,2.0,9.939843
1279_2016-05-08_2_4,6.0,15.916892
1279_2016-05-08_3_4,20.0,22.27623
1279_2016-05-08_4_4,27.0,32.044937
1279_2016-05-08_5_4,44.0,45.166725
1279_2016-05-08_6_4,57.0,52.296234
1279_2016-05-08_7_4,65.0,55.45078
1279_2016-05-08_8_4,46.0,53.72416
1279_2016-05-08_9_4,49.0,43.19797
1279_2016-05-08_10_4,32.0,38.718323
1279_2016-05-08_11_4,36.0,37.955402
1279_2016-05-08_12_4,33.0,34.70252
1279_2016-05-08_13_4,25.0,39.161537
1279_2016-05-08_14_4,46.0,39.158993
1279_2016-05-08_15_4,27.0,33.996407
1279_2016-05-08_16_4,15.0,25.430338
1279_2016-05-08_17_4,33.0,20.115685
1279_2016-05-08_18_4,15.0,20.546772
1279_2016-05-08_19_4,14.0,11.513908
1279_2016-05-08_20_4,4.0,6.146082
1279_2016-05-08_21_4,2.0,4.086632
1279_2016-05-08_22_4,1.0,2.572008
1279_2016-05-08_23_4,2.0,2.358046
1279_2016-05-09_0_4,8.0,4.984636
1279_2016-05-09_1_4,10.0,11.843468
1279_2016-05-09_2_4,40.0,34.382492
1279_2016-05-09_3_4,50.0,54.008873
1279_2016-05-09_4_4,52.0,63.533684
1279_2016-05-09_5_4,39.0,49.94665
1279_2016-05-09_6_4,43.0,51.177658
1279_2016-05-09_7_4,46.0,43.314335
1279_2016-05-09_8_4,36.0,39.864742
1279_2016-05-09_9_4,36.0,34.644176
1279_2016-05-09_10_4,43.0,29.227716
1279_2016-05-09_11_4,37.0,34.73427
1279_2016-05-09_12_4,34.0,31.759684
1279_2016-05-09_13_4,41.0,33.053177
1279_2016-05-09_14_4,37.0,40.740585
1279_2016-05-09_15_4,25.0,33.151447
1279_2016-05-09_16_4,29.0,28.646711
1279_2016-05-09_17_4,20.0,20.009117
1279_2016-05-09_18_4,19.0,14.263326
1279_2016-05-09_19_4,11.0,8.662142
1279_2016-05-09_20_4,6.0,4.31408
1279_2016-05-09_21_4,0.0,2.345186
1279_2016-05-09_22_4,0.0,2.0317988
1279_2016-05-09_23_4,2.0,2.1224113
1279_2016-05-10_0_4,4.0,4.1750884
1279_2016-05-10_1_4,7.0,10.597784
1279_2016-05-10_2_4,43.0,37.92387
1279_2016-05-10_3_4,65.0,62.79272
1279_2016-05-10_4_4,64.0,68.0483
1279_2016-05-10_5_4,46.0,51.689644
1279_2016-05-10_6_4,45.0,53.389847
1279_2016-05-10_7_4,49.0,46.02657
1279_2016-05-10_8_4,29.0,40.25286
1279_2016-05-10_9_4,37.0,34.24417
1279_2016-05-10_10_4,29.0,30.272152
1279_2016-05-10_11_4,36.0,35.346416
1279_2016-05-10_12_4,32.0,27.514334
1279_2016-05-10_13_4,35.0,37.2543
1279_2016-05-10_14_4,44.0,41.048027
1279_2016-05-10_15_4,37.0,37.006084
1279_2016-05-10_16_4,27.0,31.083712
1279_2016-05-10_17_4,18.0,21.761696
1279_2016-05-10_18_4,30.0,17.679512
1279_2016-05-10_19_4,19.0,10.956083
1279_2016-05-10_20_4,10.0,5.5385404
1279_2016-05-10_21_4,3.0,2.171687
1279_2016-05-10_22_4,2.0,2.6277378
1279_2016-05-10_23_4,1.0,2.008197
1279_2016-05-11_0_4,4.0,4.687776
1279_2016-05-11_1_4,7.0,10.946617
1279_2016-05-11_2_4,32.0,40.169773
1279_2016-05-11_3_4,82.0,66.94357
1279_2016-05-11_4_4,55.0,69.07973
1279_2016-05-11_5_4,36.0,56.109314
1279_2016-05-11_6_4,40.0,53.6278
1279_2016-05-11_7_4,34.0,47.696568
1279_2016-05-11_8_4,35.0,39.121338
1279_2016-05-11_9_4,29.0,33.589252
1279_2016-05-11_10_4,33.0,29.498829
1279_2016-05-11_11_4,29.0,35.399014
1279_2016-05-11_12_4,26.0,27.115995
1279_2016-05-11_13_4,40.0,35.883816
1279_2016-05-11_14_4,54.0,47.209076
1279_2016-05-11_15_4,36.0,38.53551
1279_2016-05-11_16_4,36.0,33.28639
1279_2016-05-11_17_4,24.0,24.93251
1279_2016-05-11_18_4,20.0,19.934507
1279_2016-05-11_19_4,12.0,16.06452
1279_2016-05-11_20_4,13.0,7.5934334
1279_2016-05-11_21_4,9.0,2.913059
1279_2016-05-11_22_4,1.0,2.5928621
1279_2016-05-11_23_4,1.0,1.68098
1279_2016-05-12_0_4,4.0,3.8655434
1279_2016-05-12_1_4,6.0,10.596902
1279_2016-05-12_2_4,49.0,39.45578
1279_2016-05-12_3_4,61.0,62.750042
1279_2016-05-12_4_4,63.0,65.67118
1279_2016-05-12_5_4,43.0,48.291477
1279_2016-05-12_6_4,59.0,53.416977
1279_2016-05-12_7_4,38.0,43.403347
1279_2016-05-12_8_4,28.0,40.07544
1279_2016-05-12_9_4,37.0,33.791412
1279_2016-05-12_10_4,19.0,31.5353
1279_2016-05-12_11_4,34.0,34.109486
1279_2016-05-12_12_4,20.0,25.910011
1279_2016-05-12_13_4,42.0,37.79109
1279_2016-05-12_14_4,38.0,47.7236
1279_2016-05-12_15_4,38.0,44.575127
1279_2016-05-12_16_4,31.0,37.784683
1279_2016-05-12_17_4,26.0,27.142544
1279_2016-05-12_18_4,31.0,27.446035
1279_2016-05-12_19_4,24.0,18.902637
1279_2016-05-12_20_4,9.0,11.664921
1279_2016-05-12_21_4,8.0,5.119519
1279_2016-05-12_22_4,4.0,4.028446
1279_2016-05-12_23_4,1.0,3.108711
1279_2016-05-13_0_4,9.0,4.233593
1279_2016-05-13_1_4,9.0,9.132986
1279_2016-05-13_2_4,33.0,35.674034
1279_2016-05-13_3_4,51.0,59.723606
1279_2016-05-13_4_4,63.0,64.42735
1279_2016-05-13_5_4,46.0,47.685833
1279_2016-05-13_6_4,65.0,51.290134
1279_2016-05-13_7_4,52.0,45.102108
1279_2016-05-13_8_4,35.0,37.183483
1279_2016-05-13_9_4,30.0,34.947132
1279_2016-05-13_10_4,48.0,33.49762
1279_2016-05-13_11_4,40.0,37.160385
1279_2016-05-13_12_4,37.0,28.139425
1279_2016-05-13_13_4,38.0,41.655464
1279_2016-05-13_14_4,39.0,52.077904
1279_2016-05-13_15_4,36.0,45.304825
1279_2016-05-13_16_4,42.0,37.102478
1279_2016-05-13_17_4,26.0,32.075302
1279_2016-05-13_18_4,28.0,37.722126
1279_2016-05-13_19_4,31.0,33.891037
1279_2016-05-13_20_4,24.0,26.501139
1279_2016-05-13_21_4,20.0,13.981722
1279_2016-05-13_22_4,19.0,9.816883
1279_2016-05-13_23_4,8.0,10.067922
1279_2016-05-14_0_4,7.0,7.8647404
1279_2016-05-14_1_4,9.0,7.177342
1279_2016-05-14_2_4,21.0,19.045048
1279_2016-05-14_3_4,21.0,27.569012
1279_2016-05-14_4_4,47.0,38.541874
1279_2016-05-14_5_4,45.0,48.262768
1279_2016-05-14_6_4,64.0,56.706764
1279_2016-05-14_7_4,53.0,55.436012
1279_2016-05-14_8_4,55.0,53.708874
1279_2016-05-14_9_4,62.0,46.917366
1279_2016-05-14_10_4,60.0,42.959747
1279_2016-05-14_11_4,64.0,40.09153
1279_2016-05-14_12_4,44.0,33.20909
1279_2016-05-14_13_4,40.0,39.44868
1279_2016-05-14_14_4,44.0,45.945274
1279_2016-05-14_15_4,51.0,45.794395
1279_2016-05-14_16_4,24.0,40.18505
1279_2016-05-14_17_4,32.0,37.366173
1279_2016-05-14_18_4,46.0,42.410213
1279_2016-05-14_19_4,51.0,41.438267
1279_2016-05-14_20_4,36.0,30.4434
1279_2016-05-14_21_4,20.0,18.006643
1279_2016-05-14_22_4,24.0,15.400206
1279_2016-05-14_23_4,16.0,13.31673
1279_2016-05-15_0_4,16.0,13.750695
1279_2016-05-15_1_4,13.0,8.920041
1279_2016-05-15_2_4,14.0,14.969167
1279_2016-05-15_3_4,22.0,21.9851
1279_2016-05-15_4_4,33.0,31.401346
1279_2016-05-15_5_4,38.0,41.69697
1279_2016-05-15_6_4,51.0,53.63732
1279_2016-05-15_7_4,46.0,54.957897
1279_2016-05-15_8_4,47.0,51.333164
1279_2016-05-15_9_4,45.0,46.384964
1279_2016-05-15_10_4,39.0,40.715706
1279_2016-05-15_11_4,39.0,37.90762
1279_2016-05-15_12_4,26.0,36.02589
1279_2016-05-15_13_4,33.0,36.911213
1279_2016-05-15_14_4,36.0,38.92623
1279_2016-05-15_15_4,30.0,31.92758
1279_2016-05-15_16_4,25.0,22.454514
1279_2016-05-15_17_4,21.0,20.526384
1279_2016-05-15_18_4,36.0,20.067533
1279_2016-05-15_19_4,7.0,12.606381
1279_2016-05-15_20_4,10.0,6.8580594
1279_2016-05-15_21_4,7.0,3.998637
1279_2016-05-15_22_4,1.0,3.9767396
1279_2016-05-15_23_4,3.0,2.729297
1279_2016-05-16_0_4,5.0,6.4083524
1279_2016-05-16_1_4,19.0,12.953473
1279_2016-05-16_2_4,45.0,34.60049
1279_2016-05-16_3_4,53.0,52.602116
1279_2016-05-16_4_4,47.0,59.774757
1279_2016-05-16_5_4,56.0,48.399086
1279_2016-05-16_6_4,51.0,51.706055
1279_2016-05-16_7_4,32.0,43.443188
1279_2016-05-16_8_4,35.0,38.66702
1279_2016-05-16_9_4,39.0,37.710117
1279_2016-05-16_10_4,33.0,33.367104
1279_2016-05-16_11_4,38.0,35.355167
1279_2016-05-16_12_4,31.0,32.193306
1279_2016-05-16_13_4,38.0,34.698364
1279_2016-05-16_14_4,47.0,39.24592
1279_2016-05-16_15_4,40.0,33.087574
1279_2016-05-16_16_4,35.0,29.916937
1279_2016-05-16_17_4,15.0,20.489689
1279_2016-05-16_18_4,22.0,16.092402
1279_2016-05-16_19_4,15.0,10.376953
1279_2016-05-16_20_4,4.0,6.4418497
1279_2016-05-16_21_4,0.0,2.7954555
1279_2016-05-16_22_4,2.0,3.4932783
1279_2016-05-16_23_4,1.0,2.791576
1279_2016-05-17_0_4,7.0,5.290751
1279_2016-05-17_1_4,9.0,11.85269
1279_2016-05-17_2_4,38.0,40.797062
1279_2016-05-17_3_4,59.0,64.091866
1279_2016-05-17_4_4,57.0,68.81067
1279_2016-05-17_5_4,48.0,53.49265
1279_2016-05-17_6_4,59.0,53.491684
1279_2016-05-17_7_4,45.0,44.126297
1279_2016-05-17_8_4,33.0,37.86604
1279_2016-05-17_9_4,28.0,35.011665
1279_2016-05-17_10_4,36.0,32.35373
1279_2016-05-17_11_4,36.0,37.28122
1279_2016-05-17_12_4,36.0,28.372412
1279_2016-05-17_13_4,36.0,36.725044
1279_2016-05-17_14_4,47.0,41.640926
1279_2016-05-17_15_4,57.0,38.953606
1279_2016-05-17_16_4,37.0,32.561226
1279_2016-05-17_17_4,24.0,21.11575
1279_2016-05-17_18_4,31.0,20.217663
1279_2016-05-17_19_4,8.0,14.603841
1279_2016-05-17_20_4,7.0,8.1869755
1279_2016-05-17_21_4,2.0,3.6075466
1279_2016-05-17_22_4,3.0,3.6725738
1279_2016-05-17_23_4,0.0,1.7806814
1279_2016-05-18_0_4,6.0,5.2651334
1279_2016-05-18_1_4,7.0,11.640819
1279_2016-05-18_2_4,47.0,39.346054
1279_2016-05-18_3_4,47.0,65.71324
1279_2016-05-18_4_4,64.0,68.0003
1279_2016-05-18_5_4,46.0,52.430416
1279_2016-05-18_6_4,45.0,54.820786
1279_2016-05-18_7_4,43.0,45.17381
1279_2016-05-18_8_4,37.0,39.220444
1279_2016-05-18_9_4,27.0,34.17461
1279_2016-05-18_10_4,26.0,32.31076
1279_2016-05-18_11_4,21.0,36.62238
1279_2016-05-18_12_4,7.0,28.081345
1279_2016-05-18_13_4,27.0,37.19497
1279_2016-05-18_14_4,43.0,46.46191
1279_2016-05-18_15_4,30.0,39.33643
1279_2016-05-18_16_4,29.0,33.966072
1279_2016-05-18_17_4,30.0,22.501427
1279_2016-05-18_18_4,29.0,20.466806
1279_2016-05-18_19_4,26.0,13.409334
1279_2016-05-18_20_4,6.0,7.6233273
1279_2016-05-18_21_4,3.0,3.4896708
1279_2016-05-18_22_4,4.0,2.579657
1279_2016-05-18_23_4,2.0,1.9470499
1279_2016-05-19_0_4,8.0,3.6525857
1279_2016-05-19_1_4,8.0,10.080672
1279_2016-05-19_2_4,46.0,41.07675
1279_2016-05-19_3_4,68.0,59.537872
1279_2016-05-19_4_4,77.0,66.8577
1279_2016-05-19_5_4,45.0,50.012634
1279_2016-05-19_6_4,51.0,54.67282
1279_2016-05-19_7_4,38.0,44.83032
1279_2016-05-19_8_4,47.0,40.490597
1279_2016-05-19_9_4,26.0,34.158012
1279_2016-05-19_10_4,33.0,29.524385
1279_2016-05-19_11_4,26.0,33.442333
1279_2016-05-19_12_4,24.0,25.028498
1279_2016-05-19_13_4,29.0,35.783318
1279_2016-05-19_14_4,38.0,47.01768
1279_2016-05-19_15_4,54.0,43.51265
1279_2016-05-19_16_4,33.0,37.143444
1279_2016-05-19_17_4,23.0,26.969063
1279_2016-05-19_18_4,35.0,28.48193
1279_2016-05-19_19_4,22.0,24.258402
1279_2016-05-19_20_4,15.0,11.040392
1279_2016-05-19_21_4,4.0,6.5608473
1279_2016-05-19_22_4,5.0,4.3177743
1279_2016-05-19_23_4,5.0,2.740954
1279_2016-05-20_0_4,8.0,4.7808065
1279_2016-05-20_1_4,11.0,9.162365
1279_2016-05-20_2_4,30.0,35.857788
1279_2016-05-20_3_4,60.0,60.329502
1279_2016-05-20_4_4,74.0,68.11577
1279_2016-05-20_5_4,41.0,49.124462
1279_2016-05-20_6_4,53.0,52.184807
1279_2016-05-20_7_4,43.0,45.545807
1279_2016-05-20_8_4,49.0,40.14535
1279_2016-05-20_9_4,47.0,34.810078
1279_2016-05-20_10_4,34.0,36.13296
1279_2016-05-20_11_4,28.0,35.870716
1279_2016-05-20_12_4,27.0,30.788738
1279_2016-05-20_13_4,41.0,41.538307
1279_2016-05-20_14_4,75.0,52.76105
1279_2016-05-20_15_4,52.0,48.66805
1279_2016-05-20_16_4,44.0,35.559105
1279_2016-05-20_17_4,34.0,32.66284
1279_2016-05-20_18_4,37.0,41.72144
1279_2016-05-20_19_4,35.0,37.519516
1279_2016-05-20_20_4,30.0,29.144028
1279_2016-05-20_21_4,14.0,15.672184
1279_2016-05-20_22_4,11.0,12.447966
1279_2016-05-20_23_4,13.0,11.347049
1279_2016-05-21_0_4,7.0,9.902019
1279_2016-05-21_1_4,12.0,8.45532
1279_2016-05-21_2_4,23.0,18.302483
1279_2016-05-21_3_4,27.0,27.365795
1279_2016-05-21_4_4,53.0,41.567566
1279_2016-05-21_5_4,52.0,46.620388
1279_2016-05-21_6_4,49.0,55.573456
1279_2016-05-21_7_4,61.0,56.284344
1279_2016-05-21_8_4,62.0,55.001625
1279_2016-05-21_9_4,55.0,51.614056
1279_2016-05-21_10_4,44.0,45.043736
1279_2016-05-21_11_4,23.0,41.06734
1279_2016-05-21_12_4,27.0,34.001614
1279_2016-05-21_13_4,45.0,39.03946
1279_2016-05-21_14_4,58.0,49.49668
1279_2016-05-21_15_4,64.0,46.8657
1279_2016-05-21_16_4,38.0,36.301853
1279_2016-05-21_17_4,42.0,36.62921
1279_2016-05-21_18_4,40.0,43.815502
1279_2016-05-21_19_4,39.0,43.357487
1279_2016-05-21_20_4,28.0,33.445553
1279_2016-05-21_21_4,13.0,19.2054
1279_2016-05-21_22_4,15.0,16.681402
1279_2016-05-21_23_4,24.0,14.330232
1279_2016-05-22_0_4,20.0,13.478074
1279_2016-05-22_1_4,3.0,9.495916
1279_2016-05-22_2_4,11.0,15.847997
1279_2016-05-22_3_4,25.0,21.93471
1279_2016-05-22_4_4,26.0,31.260464
1279_2016-05-22_5_4,37.0,37.977104
1279_2016-05-22_6_4,55.0,49.305775
1279_2016-05-22_7_4,53.0,53.442142
1279_2016-05-22_8_4,46.0,51.80465
1279_2016-05-22_9_4,36.0,44.60571
1279_2016-05-22_10_4,32.0,40.660595
1279_2016-05-22_11_4,30.0,34.653667
1279_2016-05-22_12_4,37.0,32.67521
1279_2016-05-22_13_4,31.0,35.033413
1279_2016-05-22_14_4,26.0,39.737103
1279_2016-05-22_15_4,18.0,31.336983
1279_2016-05-22_16_4,23.0,23.382563
1279_2016-05-22_17_4,14.0,21.520527
1279_2016-05-22_18_4,14.0,22.45424
1279_2016-05-22_19_4,10.0,10.16128
1279_2016-05-22_20_4,2.0,6.4435735
1279_2016-05-22_21_4,0.0,3.5511107
1279_2016-05-22_22_4,3.0,2.7707882
1279_2016-05-22_23_4,0.0,2.8659005
1279_2016-05-23_0_4,8.0,5.107505
1279_2016-05-23_1_4,15.0,9.47356
1279_2016-05-23_2_4,34.0,33.864708
1279_2016-05-23_3_4,44.0,51.178318
1279_2016-05-23_4_4,62.0,56.795113
1279_2016-05-23_5_4,52.0,46.96298
1279_2016-05-23_6_4,50.0,48.34281
1279_2016-05-23_7_4,41.0,40.00117
1279_2016-05-23_8_4,30.0,38.274166
1279_2016-05-23_9_4,29.0,35.53293
1279_2016-05-23_10_4,21.0,30.793907
1279_2016-05-23_11_4,30.0,33.59848
1279_2016-05-23_12_4,32.0,30.263256
1279_2016-05-23_13_4,41.0,32.58411
1279_2016-05-23_14_4,41.0,36.498856
1279_2016-05-23_15_4,31.0,29.769165
1279_2016-05-23_16_4,27.0,29.61571
1279_2016-05-23_17_4,11.0,17.402805
1279_2016-05-23_18_4,14.0,15.290008
1279_2016-05-23_19_4,13.0,9.366519
1279_2016-05-23_20_4,9.0,4.0536556
1279_2016-05-23_21_4,1.0,1.6900195
1279_2016-05-23_22_4,3.0,2.1328487
1279_2016-05-23_23_4,1.0,1.7607226
1279_2016-05-24_0_4,6.0,4.648878
1279_2016-05-24_1_4,10.0,9.649902
1279_2016-05-24_2_4,42.0,37.66788
1279_2016-05-24_3_4,61.0,61.873695
1279_2016-05-24_4_4,75.0,69.820366
1279_2016-05-24_5_4,47.0,51.341766
1279_2016-05-24_6_4,61.0,53.196934
1279_2016-05-24_7_4,31.0,44.911613
1279_2016-05-24_8_4,36.0,38.630787
1279_2016-05-24_9_4,26.0,33.348713
1279_2016-05-24_10_4,27.0,31.744226
1279_2016-05-24_11_4,25.0,33.006474
1279_2016-05-24_12_4,28.0,28.15872
1279_2016-05-24_13_4,30.0,35.464233
1279_2016-05-24_14_4,33.0,40.77499
1279_2016-05-24_15_4,30.0,37.15433
1279_2016-05-24_16_4,37.0,30.320395
1279_2016-05-24_17_4,18.0,18.930935
1279_2016-05-24_18_4,16.0,17.176865
1279_2016-05-24_19_4,17.0,9.9791765
1279_2016-05-24_20_4,5.0,5.945845
1279_2016-05-24_21_4,2.0,2.374425
1279_2016-05-24_22_4,2.0,2.1643538
1279_2016-05-24_23_4,1.0,1.5575345
1279_2016-05-25_0_4,3.0,4.6511106
1279_2016-05-25_1_4,9.0,9.398077
1279_2016-05-25_2_4,28.0,40.251316
1279_2016-05-25_3_4,56.0,63.114395
1279_2016-05-25_4_4,57.0,69.25014
1279_2016-05-25_5_4,58.0,51.097786
1279_2016-05-25_6_4,57.0,53.609753
1279_2016-05-25_7_4,44.0,42.453655
1279_2016-05-25_8_4,45.0,35.896378
1279_2016-05-25_9_4,37.0,32.42845
1279_2016-05-25_10_4,38.0,30.080574
1279_2016-05-25_11_4,32.0,32.16543
1279_2016-05-25_12_4,21.0,26.852844
1279_2016-05-25_13_4,46.0,36.42161
1279_2016-05-25_14_4,46.0,44.67595
1279_2016-05-25_15_4,46.0,37.72976
1279_2016-05-25_16_4,25.0,34.69564
1279_2016-05-25_17_4,21.0,24.574806
1279_2016-05-25_18_4,40.0,20.748404
1279_2016-05-25_19_4,24.0,17.290659
1279_2016-05-25_20_4,12.0,6.6562715
1279_2016-05-25_21_4,7.0,3.130994
1279_2016-05-25_22_4,4.0,2.93845
1279_2016-05-25_23_4,1.0,1.8126376
1279_2016-05-26_0_4,8.0,5.5752573
1279_2016-05-26_1_4,11.0,11.170167
1279_2016-05-26_2_4,35.0,38.948147
1279_2016-05-26_3_4,46.0,62.211586
1279_2016-05-26_4_4,61.0,67.14499
1279_2016-05-26_5_4,48.0,52.21924
1279_2016-05-26_6_4,45.0,56.388573
1279_2016-05-26_7_4,35.0,43.36919
1279_2016-05-26_8_4,37.0,41.602806
1279_2016-05-26_9_4,48.0,35.173462
1279_2016-05-26_10_4,26.0,32.34086
1279_2016-05-26_11_4,39.0,32.993458
1279_2016-05-26_12_4,22.0,25.592924
1279_2016-05-26_13_4,32.0,38.76294
1279_2016-05-26_14_4,46.0,46.943905
1279_2016-05-26_15_4,43.0,47.293667
