,history,predict
1378_2016-05-21_14_3,7.0,6.6183715
1378_2016-05-21_15_3,19.0,11.126324
1378_2016-05-21_16_3,23.0,13.991529
1378_2016-05-21_17_3,14.0,13.644705
1378_2016-05-21_18_3,18.0,14.655853
1378_2016-05-21_19_3,22.0,17.534658
1378_2016-05-21_20_3,46.0,29.279852
1378_2016-05-21_21_3,43.0,38.80973
1378_2016-05-21_22_3,44.0,39.670044
1378_2016-05-21_23_3,44.0,36.069954
1378_2016-05-22_0_3,27.0,25.854097
1378_2016-05-22_1_3,24.0,19.49462
1378_2016-05-22_2_3,3.0,9.7408085
1378_2016-05-22_3_3,2.0,5.9817142
1378_2016-05-22_4_3,2.0,4.923884
1378_2016-05-22_5_3,1.0,4.5183654
1378_2016-05-22_6_3,2.0,5.447997
1378_2016-05-22_7_3,6.0,5.923074
1378_2016-05-22_8_3,3.0,6.135995
1378_2016-05-22_9_3,2.0,7.6415677
1378_2016-05-22_10_3,12.0,7.164413
1378_2016-05-22_11_3,5.0,6.4905076
1378_2016-05-22_12_3,1.0,6.467322
1378_2016-05-22_13_3,2.0,6.129978
1378_2016-05-22_14_3,5.0,6.806311
1378_2016-05-22_15_3,8.0,8.177949
1378_2016-05-22_16_3,10.0,9.438093
1378_2016-05-22_17_3,10.0,10.198843
1378_2016-05-22_18_3,11.0,11.164799
1378_2016-05-22_19_3,18.0,13.036787
1378_2016-05-22_20_3,9.0,17.20846
1378_2016-05-22_21_3,12.0,12.122735
1378_2016-05-22_22_3,5.0,9.213597
1378_2016-05-22_23_3,5.0,5.7356343
1378_2016-05-23_0_3,1.0,5.177204
1378_2016-05-23_1_3,3.0,4.331463
1378_2016-05-23_2_3,2.0,3.2277322
1378_2016-05-23_3_3,0.0,2.4470372
1378_2016-05-23_4_3,2.0,2.50714
1378_2016-05-23_5_3,1.0,3.054484
1378_2016-05-23_6_3,6.0,2.53052
1378_2016-05-23_7_3,1.0,2.132034
1378_2016-05-23_8_3,1.0,1.5181506
1378_2016-05-23_9_3,3.0,2.3286247
1378_2016-05-23_10_3,2.0,3.0740032
1378_2016-05-23_11_3,1.0,2.7936997
1378_2016-05-23_12_3,3.0,2.6885347
1378_2016-05-23_13_3,2.0,2.7595005
1378_2016-05-23_14_3,0.0,2.8453937
1378_2016-05-23_15_3,4.0,4.696706
1378_2016-05-23_16_3,3.0,6.6707
1378_2016-05-23_17_3,5.0,6.4471903
1378_2016-05-23_18_3,5.0,9.125368
1378_2016-05-23_19_3,10.0,10.470678
1378_2016-05-23_20_3,16.0,13.182648
1378_2016-05-23_21_3,15.0,10.364646
1378_2016-05-23_22_3,8.0,7.3658547
1378_2016-05-23_23_3,5.0,5.479086
1378_2016-05-24_0_3,3.0,3.2531378
1378_2016-05-24_1_3,0.0,3.127433
1378_2016-05-24_2_3,3.0,2.231591
1378_2016-05-24_3_3,3.0,1.5398213
1378_2016-05-24_4_3,4.0,1.6834527
1378_2016-05-24_5_3,6.0,3.4532607
1378_2016-05-24_6_3,1.0,3.2029855
1378_2016-05-24_7_3,1.0,1.6570027
1378_2016-05-24_8_3,0.0,1.3007085
1378_2016-05-24_9_3,1.0,1.6790947
1378_2016-05-24_10_3,2.0,1.92613
1378_2016-05-24_11_3,0.0,2.0059595
1378_2016-05-24_12_3,2.0,2.0674562
1378_2016-05-24_13_3,0.0,2.183671
1378_2016-05-24_14_3,3.0,2.2858648
1378_2016-05-24_15_3,2.0,3.785046
1378_2016-05-24_16_3,2.0,4.8248286
1378_2016-05-24_17_3,4.0,8.008255
1378_2016-05-24_18_3,6.0,8.905141
1378_2016-05-24_19_3,19.0,11.845759
1378_2016-05-24_20_3,23.0,16.943752
1378_2016-05-24_21_3,22.0,13.404171
1378_2016-05-24_22_3,11.0,9.282691
1378_2016-05-24_23_3,4.0,6.295136
1378_2016-05-25_0_3,4.0,6.2935734
1378_2016-05-25_1_3,2.0,2.9877455
1378_2016-05-25_2_3,2.0,1.9106257
1378_2016-05-25_3_3,2.0,1.7331989
1378_2016-05-25_4_3,4.0,2.337348
1378_2016-05-25_5_3,2.0,3.1569183
1378_2016-05-25_6_3,2.0,2.1570883
1378_2016-05-25_7_3,1.0,1.3106024
1378_2016-05-25_8_3,1.0,1.076709
1378_2016-05-25_9_3,0.0,1.6406708
1378_2016-05-25_10_3,1.0,2.2664769
1378_2016-05-25_11_3,5.0,1.5981826
1378_2016-05-25_12_3,4.0,1.8247577
1378_2016-05-25_13_3,2.0,1.3179483
1378_2016-05-25_14_3,1.0,2.79632
1378_2016-05-25_15_3,3.0,4.0366592
1378_2016-05-25_16_3,2.0,5.8797092
1378_2016-05-25_17_3,11.0,7.0284243
1378_2016-05-25_18_3,8.0,10.146057
1378_2016-05-25_19_3,11.0,14.234256
1378_2016-05-25_20_3,19.0,20.63504
1378_2016-05-25_21_3,17.0,16.99269
1378_2016-05-25_22_3,11.0,9.266588
1378_2016-05-25_23_3,4.0,7.1043043
1378_2016-05-26_0_3,6.0,5.644582
1378_2016-05-26_1_3,1.0,4.0163407
1378_2016-05-26_2_3,5.0,2.3184276
1378_2016-05-26_3_3,0.0,1.6424453
1378_2016-05-26_4_3,8.0,2.2757993
1378_2016-05-26_5_3,9.0,2.780406
1378_2016-05-26_6_3,4.0,2.0936825
1378_2016-05-26_7_3,2.0,1.8133111
1378_2016-05-26_8_3,0.0,1.5179052
1378_2016-05-26_9_3,1.0,1.9122926
1378_2016-05-26_10_3,1.0,2.6276765
1378_2016-05-26_11_3,3.0,2.5976224
1378_2016-05-26_12_3,2.0,2.7495255
1378_2016-05-26_13_3,5.0,2.1084194
1378_2016-05-26_14_3,4.0,2.7756088
1378_2016-05-26_15_3,7.0,4.772712
1378_2016-05-26_16_3,8.0,6.876513
1378_2016-05-26_17_3,7.0,8.200743
1378_2016-05-26_18_3,9.0,10.966834
1378_2016-05-26_19_3,10.0,13.75507
1378_2016-05-26_20_3,16.0,21.301163
1378_2016-05-26_21_3,25.0,21.09913
1378_2016-05-26_22_3,26.0,13.255055
1378_2016-05-26_23_3,4.0,10.975212
1378_2016-05-27_0_3,14.0,9.210648
1378_2016-05-27_1_3,7.0,8.280779
1378_2016-05-27_2_3,5.0,3.6345372
1378_2016-05-27_3_3,0.0,3.099331
1378_2016-05-27_4_3,5.0,2.9959683
1378_2016-05-27_5_3,3.0,4.5836883
1378_2016-05-27_6_3,3.0,3.6329427
1378_2016-05-27_7_3,1.0,2.8484135
1378_2016-05-27_8_3,0.0,2.4631047
1378_2016-05-27_9_3,3.0,3.1982174
1378_2016-05-27_10_3,4.0,4.230152
1378_2016-05-27_11_3,7.0,3.4213507
1378_2016-05-27_12_3,5.0,3.7789047
1378_2016-05-27_13_3,3.0,3.6898737
1378_2016-05-27_14_3,4.0,4.566016
1378_2016-05-27_15_3,9.0,7.217652
1378_2016-05-27_16_3,9.0,9.000535
1378_2016-05-27_17_3,8.0,10.10815
1378_2016-05-27_18_3,14.0,12.264201
1378_2016-05-27_19_3,14.0,13.512244
1378_2016-05-27_20_3,18.0,22.889654
1378_2016-05-27_21_3,21.0,33.33484
1378_2016-05-27_22_3,21.0,29.87233
1378_2016-05-27_23_3,11.0,26.211868
1378_2016-05-28_0_3,5.0,19.881674
1378_2016-05-28_1_3,13.0,14.274458
1378_2016-05-28_2_3,3.0,5.3449464
1378_2016-05-28_3_3,0.0,2.6739726
1378_2016-05-28_4_3,3.0,1.6874608
1378_2016-05-28_5_3,1.0,3.5203047
1378_2016-05-28_6_3,1.0,2.987251
1378_2016-05-28_7_3,2.0,3.4803498
1378_2016-05-28_8_3,3.0,3.6864226
1378_2016-05-28_9_3,2.0,5.0672193
1378_2016-05-28_10_3,5.0,4.422923
1378_2016-05-28_11_3,7.0,4.855181
1378_2016-05-28_12_3,7.0,4.7331386
1378_2016-05-28_13_3,1.0,3.8543503
1378_2016-05-28_14_3,4.0,5.2060137
1378_2016-05-28_15_3,5.0,9.6603155
1378_2016-05-28_16_3,9.0,12.453546
1378_2016-05-28_17_3,3.0,10.787446
1378_2016-05-28_18_3,4.0,11.205658
1378_2016-05-28_19_3,22.0,14.908545
1378_2016-05-28_20_3,13.0,24.175735
1378_2016-05-28_21_3,16.0,30.699984
1378_2016-05-28_22_3,19.0,34.835155
1378_2016-05-28_23_3,19.0,25.530226
1378_2016-05-29_0_3,17.0,17.430714
1378_2016-05-29_1_3,13.0,13.583396
1378_2016-05-29_2_3,3.0,4.9731755
1378_2016-05-29_3_3,1.0,2.32522
1378_2016-05-29_4_3,4.0,1.8894794
1378_2016-05-29_5_3,0.0,2.4403977
1378_2016-05-29_6_3,0.0,2.4529002
1378_2016-05-29_7_3,2.0,3.3489385
1378_2016-05-29_8_3,2.0,3.9131277
1378_2016-05-29_9_3,2.0,3.2927969
1378_2016-05-29_10_3,3.0,5.384847
1378_2016-05-29_11_3,6.0,4.3909826
1378_2016-05-29_12_3,3.0,3.372768
1378_2016-05-29_13_3,7.0,2.2736716
1378_2016-05-29_14_3,5.0,3.8821213
1378_2016-05-29_15_3,7.0,4.385213
1378_2016-05-29_16_3,7.0,6.2044578
1378_2016-05-29_17_3,3.0,6.017254
1378_2016-05-29_18_3,16.0,7.3715334
1378_2016-05-29_19_3,14.0,9.397374
1378_2016-05-29_20_3,21.0,11.660384
1378_2016-05-29_21_3,24.0,9.84466
1378_2016-05-29_22_3,18.0,6.5455112
1378_2016-05-29_23_3,19.0,3.9470308
1378_2016-05-30_0_3,7.0,3.8617444
1378_2016-05-30_1_3,4.0,3.9231837
1378_2016-05-30_2_3,2.0,3.598779
1378_2016-05-30_3_3,2.0,2.142353
1378_2016-05-30_4_3,3.0,2.872781
1378_2016-05-30_5_3,3.0,3.2053907
1378_2016-05-30_6_3,2.0,2.8939915
1378_2016-05-30_7_3,3.0,1.5845767
1378_2016-05-30_8_3,1.0,1.7275099
1378_2016-05-30_9_3,6.0,1.7518328
1378_2016-05-30_10_3,9.0,2.544996
1378_2016-05-30_11_3,4.0,2.5185735
1378_2016-05-30_12_3,5.0,3.2007568
1378_2016-05-30_13_3,3.0,3.6599
1378_2016-05-30_14_3,9.0,3.1125839
1378_2016-05-30_15_3,6.0,4.5615444
1378_2016-05-30_16_3,4.0,6.270257
1378_2016-05-30_17_3,3.0,6.902339
1378_2016-05-30_18_3,8.0,9.099078
1378_2016-05-30_19_3,8.0,11.133527
1378_2016-05-30_20_3,10.0,14.298605
1378_2016-05-30_21_3,10.0,12.291149
1378_2016-05-30_22_3,5.0,9.544589
1378_2016-05-30_23_3,4.0,5.786959
1378_2016-05-31_0_3,1.0,3.7921991
1378_2016-05-31_1_3,2.0,2.531219
1378_2016-05-31_2_3,1.0,2.1848447
1378_2016-05-31_3_3,0.0,1.4126341
1378_2016-05-31_4_3,5.0,2.7560685
1378_2016-05-31_5_3,2.0,4.062485
1378_2016-05-31_6_3,0.0,2.2841797
1378_2016-05-31_7_3,3.0,1.5321088
1378_2016-05-31_8_3,3.0,1.1974761
1378_2016-05-31_9_3,2.0,1.8633525
1378_2016-05-31_10_3,3.0,2.512448
1378_2016-05-31_11_3,0.0,2.6274195
1378_2016-05-31_12_3,3.0,2.2073994
1378_2016-05-31_13_3,2.0,1.9261439
1378_2016-05-31_14_3,2.0,3.0765734
1378_2016-05-31_15_3,2.0,3.6428208
1378_2016-05-31_16_3,4.0,5.1986747
1378_2016-05-31_17_3,4.0,7.0425053
1380_2016-04-30_23_3,11.0,8.789858
1380_2016-05-01_0_3,6.0,5.8922014
1380_2016-05-01_1_3,3.0,6.652171
1380_2016-05-01_2_3,2.0,2.6894875
1380_2016-05-01_3_3,6.0,1.8798996
1380_2016-05-01_4_3,7.0,3.5873182
1380_2016-05-01_5_3,8.0,4.079936
1380_2016-05-01_6_3,5.0,4.9771743
1380_2016-05-01_7_3,12.0,5.8128505
1380_2016-05-01_8_3,12.0,7.1956196
1380_2016-05-01_9_3,8.0,7.7403364
1380_2016-05-01_10_3,4.0,9.30861
1380_2016-05-01_11_3,8.0,8.889197
1380_2016-05-01_12_3,10.0,11.98611
1380_2016-05-01_13_3,7.0,11.065154
1380_2016-05-01_14_3,10.0,12.138269
1380_2016-05-01_15_3,11.0,10.562548
1380_2016-05-01_16_3,3.0,9.654746
1380_2016-05-01_17_3,9.0,10.120408
1380_2016-05-01_18_3,11.0,13.572919
1380_2016-05-01_19_3,11.0,12.425056
1380_2016-05-01_20_3,8.0,12.087402
1380_2016-05-01_21_3,6.0,10.121301
1380_2016-05-01_22_3,5.0,6.5980387
1380_2016-05-01_23_3,4.0,4.1654396
1380_2016-05-02_0_3,0.0,2.2419379
1380_2016-05-02_1_3,3.0,3.1198518
1380_2016-05-02_2_3,4.0,3.4877665
1380_2016-05-02_3_3,1.0,2.6284513
1380_2016-05-02_4_3,5.0,3.9554949
1380_2016-05-02_5_3,18.0,4.1263685
1380_2016-05-02_6_3,9.0,4.313753
1380_2016-05-02_7_3,8.0,4.516773
1380_2016-05-02_8_3,6.0,5.309585
1380_2016-05-02_9_3,13.0,5.5521955
1380_2016-05-02_10_3,7.0,5.6171317
1380_2016-05-02_11_3,4.0,6.6379976
1380_2016-05-02_12_3,5.0,6.9891443
1380_2016-05-02_13_3,11.0,9.615405
1380_2016-05-02_14_3,7.0,9.306795
1380_2016-05-02_15_3,6.0,7.470424
1380_2016-05-02_16_3,8.0,8.243092
1380_2016-05-02_17_3,9.0,8.918197
1380_2016-05-02_18_3,11.0,9.552015
1380_2016-05-02_19_3,12.0,10.967294
1380_2016-05-02_20_3,12.0,10.920598
1380_2016-05-02_21_3,6.0,9.699487
1380_2016-05-02_22_3,7.0,6.035474
1380_2016-05-02_23_3,3.0,3.4870698
1380_2016-05-03_0_3,1.0,1.9614407
1380_2016-05-03_1_3,2.0,2.651993
1380_2016-05-03_2_3,3.0,3.4461668
1380_2016-05-03_3_3,4.0,3.414223
1380_2016-05-03_4_3,2.0,3.833088
1380_2016-05-03_5_3,6.0,4.763239
1380_2016-05-03_6_3,5.0,5.1455774
1380_2016-05-03_7_3,3.0,3.7694578
1380_2016-05-03_8_3,4.0,4.2095165
1380_2016-05-03_9_3,4.0,4.6179767
1380_2016-05-03_10_3,3.0,4.059151
1380_2016-05-03_11_3,2.0,4.8189106
1380_2016-05-03_12_3,8.0,5.481374
1380_2016-05-03_13_3,7.0,9.457375
1380_2016-05-03_14_3,5.0,7.793385
1380_2016-05-03_15_3,9.0,8.33511
1380_2016-05-03_16_3,10.0,8.031601
1380_2016-05-03_17_3,8.0,9.958071
1380_2016-05-03_18_3,14.0,12.662758
1380_2016-05-03_19_3,8.0,12.88576
1380_2016-05-03_20_3,8.0,12.382877
1380_2016-05-03_21_3,6.0,8.976778
1380_2016-05-03_22_3,8.0,6.7985024
1380_2016-05-03_23_3,3.0,4.386924
1380_2016-05-04_0_3,3.0,1.5356278
1380_2016-05-04_1_3,2.0,2.248682
1380_2016-05-04_2_3,3.0,3.210557
1380_2016-05-04_3_3,5.0,3.636196
1380_2016-05-04_4_3,2.0,3.8728406
1380_2016-05-04_5_3,2.0,5.826575
1380_2016-05-04_6_3,2.0,5.409416
1380_2016-05-04_7_3,2.0,4.3514466
1380_2016-05-04_8_3,2.0,3.356603
1380_2016-05-04_9_3,7.0,3.341034
1380_2016-05-04_10_3,2.0,3.525679
1380_2016-05-04_11_3,7.0,4.1078277
1380_2016-05-04_12_3,6.0,5.6846504
1380_2016-05-04_13_3,10.0,7.1672955
1380_2016-05-04_14_3,16.0,8.7794485
1380_2016-05-04_15_3,12.0,7.921249
1380_2016-05-04_16_3,7.0,7.5832887
1380_2016-05-04_17_3,6.0,10.805669
1380_2016-05-04_18_3,9.0,12.634278
1380_2016-05-04_19_3,15.0,14.428787
1380_2016-05-04_20_3,10.0,13.556874
1380_2016-05-04_21_3,7.0,10.064118
1380_2016-05-04_22_3,7.0,8.046162
1380_2016-05-04_23_3,3.0,4.259758
1380_2016-05-05_0_3,3.0,1.7726686
1380_2016-05-05_1_3,2.0,2.3591719
1380_2016-05-05_2_3,1.0,3.511834
1380_2016-05-05_3_3,3.0,3.196713
1380_2016-05-05_4_3,6.0,3.9405878
1380_2016-05-05_5_3,4.0,6.1110797
1380_2016-05-05_6_3,2.0,5.647263
1380_2016-05-05_7_3,4.0,4.089205
1380_2016-05-05_8_3,3.0,3.5207307
1380_2016-05-05_9_3,0.0,3.7474391
1380_2016-05-05_10_3,4.0,3.7161648
1380_2016-05-05_11_3,9.0,6.4392147
1380_2016-05-05_12_3,7.0,5.487911
1380_2016-05-05_13_3,16.0,9.274541
1380_2016-05-05_14_3,10.0,10.3137245
1380_2016-05-05_15_3,6.0,9.462806
1380_2016-05-05_16_3,7.0,10.119782
1380_2016-05-05_17_3,14.0,9.437957
1380_2016-05-05_18_3,11.0,11.902242
1380_2016-05-05_19_3,15.0,14.201217
1380_2016-05-05_20_3,22.0,13.8233385
1380_2016-05-05_21_3,11.0,12.465
1380_2016-05-05_22_3,5.0,9.751449
1380_2016-05-05_23_3,10.0,6.2555814
1380_2016-05-06_0_3,1.0,3.7060845
1380_2016-05-06_1_3,2.0,3.4440246
1380_2016-05-06_2_3,1.0,2.8325658
1380_2016-05-06_3_3,5.0,3.5465558
1380_2016-05-06_4_3,4.0,3.9609518
1380_2016-05-06_5_3,12.0,5.3567557
1380_2016-05-06_6_3,7.0,5.018818
1380_2016-05-06_7_3,4.0,3.5759811
1380_2016-05-06_8_3,8.0,4.4132743
1380_2016-05-06_9_3,6.0,4.144637
1380_2016-05-06_10_3,3.0,5.906265
1380_2016-05-06_11_3,3.0,7.2739725
1380_2016-05-06_12_3,5.0,7.288911
1380_2016-05-06_13_3,17.0,10.422958
1380_2016-05-06_14_3,15.0,13.142802
1380_2016-05-06_15_3,13.0,10.509597
1380_2016-05-06_16_3,13.0,11.057172
1380_2016-05-06_17_3,13.0,10.053498
1380_2016-05-06_18_3,12.0,11.662531
1380_2016-05-06_19_3,12.0,15.118535
1380_2016-05-06_20_3,12.0,19.13762
1380_2016-05-06_21_3,18.0,20.083658
1380_2016-05-06_22_3,7.0,17.608496
1380_2016-05-06_23_3,10.0,12.199226
1380_2016-05-07_0_3,8.0,6.841018
1380_2016-05-07_1_3,1.0,5.0501375
1380_2016-05-07_2_3,5.0,2.626388
1380_2016-05-07_3_3,4.0,3.493827
1380_2016-05-07_4_3,8.0,4.409978
1380_2016-05-07_5_3,4.0,5.467071
1380_2016-05-07_6_3,9.0,6.7008963
1380_2016-05-07_7_3,2.0,7.7843103
1380_2016-05-07_8_3,3.0,7.5723314
1380_2016-05-07_9_3,6.0,9.740829
1380_2016-05-07_10_3,17.0,8.100692
1380_2016-05-07_11_3,7.0,8.873857
1380_2016-05-07_12_3,9.0,10.548749
1380_2016-05-07_13_3,7.0,11.776977
1380_2016-05-07_14_3,10.0,12.578577
1380_2016-05-07_15_3,10.0,12.852009
1380_2016-05-07_16_3,12.0,12.284298
1380_2016-05-07_17_3,8.0,12.243827
1380_2016-05-07_18_3,9.0,13.350352
1380_2016-05-07_19_3,20.0,13.880692
1380_2016-05-07_20_3,38.0,17.589298
1380_2016-05-07_21_3,20.0,16.815142
1380_2016-05-07_22_3,21.0,15.426025
1380_2016-05-07_23_3,6.0,10.613946
1380_2016-05-08_0_3,9.0,6.3790226
1380_2016-05-08_1_3,3.0,6.3500595
1380_2016-05-08_2_3,2.0,3.0572894
1380_2016-05-08_3_3,0.0,3.4422545
1380_2016-05-08_4_3,6.0,4.2630463
1380_2016-05-08_5_3,2.0,4.439581
1380_2016-05-08_6_3,3.0,4.829139
1380_2016-05-08_7_3,6.0,6.0417233
1380_2016-05-08_8_3,3.0,6.622147
1380_2016-05-08_9_3,4.0,7.4484267
1380_2016-05-08_10_3,9.0,8.764878
1380_2016-05-08_11_3,11.0,8.3591585
1380_2016-05-08_12_3,5.0,9.35582
1380_2016-05-08_13_3,5.0,10.111126
1380_2016-05-08_14_3,6.0,11.718758
1380_2016-05-08_15_3,7.0,10.244013
1380_2016-05-08_16_3,4.0,8.7972765
1380_2016-05-08_17_3,12.0,9.406612
1380_2016-05-08_18_3,9.0,11.376473
1380_2016-05-08_19_3,11.0,12.305992
1380_2016-05-08_20_3,2.0,13.088984
1380_2016-05-08_21_3,12.0,9.383348
1380_2016-05-08_22_3,3.0,6.5067396
1380_2016-05-08_23_3,1.0,3.2839537
1380_2016-05-09_0_3,2.0,2.2503326
1380_2016-05-09_1_3,3.0,2.825389
1380_2016-05-09_2_3,3.0,2.9541345
1380_2016-05-09_3_3,3.0,2.7162817
1380_2016-05-09_4_3,3.0,3.6957986
1380_2016-05-09_5_3,6.0,3.986866
1380_2016-05-09_6_3,7.0,4.4550548
1380_2016-05-09_7_3,2.0,4.196276
1380_2016-05-09_8_3,5.0,3.7906842
1380_2016-05-09_9_3,5.0,4.8685126
1380_2016-05-09_10_3,4.0,5.4575324
1380_2016-05-09_11_3,4.0,5.8692713
1380_2016-05-09_12_3,5.0,5.2911325
1380_2016-05-09_13_3,14.0,7.879476
1380_2016-05-09_14_3,5.0,7.747003
1380_2016-05-09_15_3,8.0,6.925003
1380_2016-05-09_16_3,6.0,7.6129603
1380_2016-05-09_17_3,8.0,8.4595585
1380_2016-05-09_18_3,10.0,9.565394
1380_2016-05-09_19_3,6.0,10.06927
1380_2016-05-09_20_3,13.0,10.366201
1380_2016-05-09_21_3,4.0,8.461174
1380_2016-05-09_22_3,4.0,5.0656643
1380_2016-05-09_23_3,2.0,2.3156416
1380_2016-05-10_0_3,6.0,1.8396525
1380_2016-05-10_1_3,1.0,2.3248258
1380_2016-05-10_2_3,2.0,2.876461
1380_2016-05-10_3_3,1.0,3.5851274
1380_2016-05-10_4_3,0.0,3.1785493
1380_2016-05-10_5_3,2.0,4.088194
1380_2016-05-10_6_3,3.0,4.6021748
1380_2016-05-10_7_3,3.0,2.4640079
1380_2016-05-10_8_3,2.0,3.7315857
1380_2016-05-10_9_3,2.0,3.3657582
1380_2016-05-10_10_3,2.0,3.7159898
1380_2016-05-10_11_3,7.0,3.5235271
1380_2016-05-10_12_3,5.0,4.9409227
1380_2016-05-10_13_3,9.0,8.316267
1380_2016-05-10_14_3,9.0,6.8281784
1380_2016-05-10_15_3,5.0,7.489291
1380_2016-05-10_16_3,3.0,6.942641
1380_2016-05-10_17_3,13.0,9.246356
1380_2016-05-10_18_3,7.0,11.428143
1380_2016-05-10_19_3,17.0,10.447768
1380_2016-05-10_20_3,12.0,12.254342
1380_2016-05-10_21_3,4.0,8.015279
1380_2016-05-10_22_3,9.0,6.6187763
1380_2016-05-10_23_3,4.0,2.9922273
1380_2016-05-11_0_3,3.0,2.135727
1380_2016-05-11_1_3,2.0,2.1911387
1380_2016-05-11_2_3,3.0,2.6792333
1380_2016-05-11_3_3,3.0,2.980282
1380_2016-05-11_4_3,3.0,3.1013803
1380_2016-05-11_5_3,4.0,4.423236
1380_2016-05-11_6_3,2.0,3.563592
1380_2016-05-11_7_3,1.0,3.7031724
1380_2016-05-11_8_3,3.0,3.2271917
1380_2016-05-11_9_3,8.0,2.7593043
1380_2016-05-11_10_3,5.0,2.9043224
1380_2016-05-11_11_3,4.0,4.78089
1380_2016-05-11_12_3,8.0,5.2101088
1380_2016-05-11_13_3,13.0,7.7684155
1380_2016-05-11_14_3,11.0,8.738883
1380_2016-05-11_15_3,11.0,8.176651
1380_2016-05-11_16_3,10.0,7.7260375
1380_2016-05-11_17_3,10.0,9.901782
1380_2016-05-11_18_3,18.0,11.381327
1380_2016-05-11_19_3,20.0,14.168794
1380_2016-05-11_20_3,16.0,14.09045
1380_2016-05-11_21_3,10.0,9.923851
1380_2016-05-11_22_3,5.0,8.895122
1380_2016-05-11_23_3,5.0,4.8198233
1380_2016-05-12_0_3,2.0,2.8470085
1380_2016-05-12_1_3,0.0,2.4147692
1380_2016-05-12_2_3,2.0,3.4207406
1380_2016-05-12_3_3,0.0,3.2998185
1380_2016-05-12_4_3,4.0,4.549207
1380_2016-05-12_5_3,1.0,6.8704457
1380_2016-05-12_6_3,5.0,4.8016934
1380_2016-05-12_7_3,2.0,3.9865842
1380_2016-05-12_8_3,2.0,3.6617718
1380_2016-05-12_9_3,3.0,3.6700013
1380_2016-05-12_10_3,3.0,4.1697807
1380_2016-05-12_11_3,10.0,6.7561245
1380_2016-05-12_12_3,9.0,6.527577
1380_2016-05-12_13_3,10.0,10.490046
1380_2016-05-12_14_3,10.0,10.929342
1380_2016-05-12_15_3,10.0,10.189813
1380_2016-05-12_16_3,39.0,9.932825
1380_2016-05-12_17_3,55.0,10.836912
1380_2016-05-12_18_3,19.0,12.275599
1380_2016-05-12_19_3,9.0,17.960417
1380_2016-05-12_20_3,10.0,18.671068
1380_2016-05-12_21_3,7.0,14.313125
1380_2016-05-12_22_3,7.0,10.054475
1380_2016-05-12_23_3,7.0,7.7426844
1380_2016-05-13_0_3,5.0,4.8139815
1380_2016-05-13_1_3,3.0,3.9608788
1380_2016-05-13_2_3,4.0,3.2326303
1380_2016-05-13_3_3,2.0,4.653527
1380_2016-05-13_4_3,4.0,4.894891
1380_2016-05-13_5_3,2.0,6.6624374
1380_2016-05-13_6_3,8.0,5.551876
1380_2016-05-13_7_3,3.0,4.8366346
1380_2016-05-13_8_3,5.0,4.8854322
1380_2016-05-13_9_3,5.0,5.624391
1380_2016-05-13_10_3,3.0,6.4080887
1380_2016-05-13_11_3,4.0,8.034684
1380_2016-05-13_12_3,10.0,7.724823
1380_2016-05-13_13_3,17.0,11.1215105
1380_2016-05-13_14_3,16.0,14.532595
1380_2016-05-13_15_3,20.0,12.252531
1380_2016-05-13_16_3,8.0,12.471057
1380_2016-05-13_17_3,5.0,12.28459
1380_2016-05-13_18_3,13.0,12.598207
1380_2016-05-13_19_3,7.0,14.876122
1380_2016-05-13_20_3,21.0,17.640724
1380_2016-05-13_21_3,13.0,20.17202
1380_2016-05-13_22_3,18.0,16.246014
1380_2016-05-13_23_3,14.0,13.274886
1380_2016-05-14_0_3,7.0,7.4182515
1380_2016-05-14_1_3,5.0,5.7960615
1380_2016-05-14_2_3,2.0,3.3669508
1380_2016-05-14_3_3,1.0,4.1954155
1380_2016-05-14_4_3,5.0,4.9278927
1380_2016-05-14_5_3,3.0,6.5203385
1380_2016-05-14_6_3,7.0,7.23975
1380_2016-05-14_7_3,14.0,7.746869
1380_2016-05-14_8_3,6.0,7.8079877
1380_2016-05-14_9_3,7.0,9.027951
1380_2016-05-14_10_3,11.0,9.484977
1380_2016-05-14_11_3,5.0,8.909669
1380_2016-05-14_12_3,16.0,11.023261
1380_2016-05-14_13_3,11.0,12.050363
1380_2016-05-14_14_3,21.0,12.9419365
1380_2016-05-14_15_3,19.0,15.135967
1380_2016-05-14_16_3,10.0,12.82087
1380_2016-05-14_17_3,5.0,13.968134
1380_2016-05-14_18_3,8.0,14.608043
1380_2016-05-14_19_3,19.0,14.917454
1380_2016-05-14_20_3,21.0,19.38459
1380_2016-05-14_21_3,24.0,17.074652
1380_2016-05-14_22_3,23.0,17.017105
1380_2016-05-14_23_3,11.0,10.475108
1380_2016-05-15_0_3,9.0,7.387443
1380_2016-05-15_1_3,7.0,6.851334
1380_2016-05-15_2_3,6.0,3.4677808
1380_2016-05-15_3_3,2.0,3.1614053
1380_2016-05-15_4_3,2.0,4.761418
1380_2016-05-15_5_3,3.0,5.1445355
1380_2016-05-15_6_3,7.0,5.661182
1380_2016-05-15_7_3,3.0,7.4273014
1380_2016-05-15_8_3,6.0,7.0404396
1380_2016-05-15_9_3,14.0,7.865477
1380_2016-05-15_10_3,9.0,8.558576
1380_2016-05-15_11_3,6.0,8.474947
1380_2016-05-15_12_3,5.0,10.962146
1380_2016-05-15_13_3,11.0,10.866198
1380_2016-05-15_14_3,11.0,13.736058
1380_2016-05-15_15_3,9.0,11.739532
